NO_OF_SAMPLES	28800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:55:03	228381.22308140
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc
CHANNEL_GAIN	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc	
-0.006256	0.005646	-0.041963	-0.003510	
-0.010223	0.004730	-0.074616	-0.014191	
0.013275	0.016022	-0.049592	-0.005646	
0.025177	0.004120	0.075227	-0.011749	
0.036469	0.000153	0.103304	-0.005035	
0.046540	-0.000763	0.009003	-0.011444	
0.025787	0.016327	0.050813	-0.006256	
-0.013275	0.015717	0.024261	-0.007172	
-0.041963	-0.007172	0.001984	-0.004425	
-0.059663	-0.017853	0.030365	-0.011139	
-0.043183	0.001678	0.024872	-0.005035	
-0.023041	0.012970	-0.004120	-0.009003	
-0.023346	0.012970	-0.009918	-0.007477	
-0.025482	0.016632	0.001068	-0.002289	
-0.019073	0.013275	-0.001678	-0.008087	
0.016327	0.008698	-0.018463	-0.001373	
0.055390	-0.012054	-0.014191	-0.005646	
0.074311	-0.024261	0.020294	-0.004120	
0.055085	-0.038301	0.024872	-0.010223	
0.045320	-0.031281	0.045014	-0.002899	
0.027313	-0.027313	0.027313	-0.008087	
0.018463	-0.005035	-0.017548	-0.002289	
0.001678	-0.003510	-0.028229	-0.010223	
-0.014191	0.003815	-0.050202	-0.007782	
-0.026398	0.010223	-0.003204	-0.009003	
-0.029449	0.013275	0.029144	-0.008392	
-0.023956	0.005035	0.050202	-0.009308	
-0.024261	0.010223	0.065766	-0.009308	
-0.019684	0.029755	-0.001984	-0.007782	
-0.021210	0.025177	-0.017548	-0.010223	
-0.001678	0.022430	-0.009003	-0.004425	
0.003204	0.016937	0.002289	-0.011444	
0.009003	0.026703	0.007782	-0.004120	
0.002594	0.014496	0.014191	-0.009308	
