NO_OF_SAMPLES	4800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:45:40	227818.57981040
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc
CHANNEL_GAIN	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc	
0.045930	0.038911	0.019073	-0.005035	
0.049287	0.031892	0.019379	-0.001984	
0.028229	0.024567	0.008087	0.001984	
0.017242	0.019379	0.010529	0.002899	
-0.015411	0.005951	-0.005646	-0.003510	
-0.036164	0.003815	-0.001068	0.001678	
-0.040132	-0.023346	-0.011749	-0.002289	
-0.043489	-0.048066	-0.027008	-0.000763	
-0.052033	-0.057832	0.001678	-0.004425	
-0.041352	-0.045930	0.005341	-0.003510	
-0.044099	-0.036164	-0.007782	-0.000763	
-0.039826	-0.035859	0.024872	-0.001984	
-0.021210	-0.029449	0.061799	-0.005646	
0.005646	-0.000763	0.047151	0.002289	
0.032502	0.023041	0.015411	-0.002899	
0.054475	0.038911	0.007172	-0.004425	
0.053864	0.048066	-0.027008	-0.008087	
0.034638	0.043489	-0.015411	-0.007477	
0.006866	0.037995	0.007782	-0.009003	
-0.027008	0.016327	0.008698	-0.012054	
-0.055085	0.000458	0.012970	-0.004425	
-0.055696	-0.030975	0.001068	-0.016327	
-0.059358	-0.048371	0.006866	-0.011444	
-0.063935	-0.058442	0.005951	-0.020294	
-0.025177	-0.031587	0.007172	-0.012360	
0.004730	-0.011139	0.002289	-0.013885	
0.021210	0.006866	0.007172	-0.008392	
0.014801	0.012970	0.002594	-0.011139	
0.016022	0.020599	-0.002289	-0.003510	
0.028534	0.022736	-0.000153	-0.005646	
0.032197	0.038911	0.001984	-0.002899	
0.019073	0.048371	0.004730	0.002289	
0.005646	0.033113	0.006256	-0.000763	
-0.005951	0.009308	0.007782	-0.005341	
-0.003204	-0.007782	0.006561	-0.008392	
0.020599	0.004425	0.012054	-0.001984	
0.020294	-0.001984	0.009003	-0.003510	
0.026398	-0.000763	0.011749	0.002899	
0.028534	0.004425	0.008698	-0.003815	
0.010834	0.010529	0.017853	0.002594	
-0.022430	-0.000763	0.009918	-0.005646	
-0.038301	0.000153	0.011749	-0.009003	
-0.067903	-0.008392	0.008698	-0.012970	
-0.063630	-0.009613	0.012054	-0.002899	
-0.068513	-0.025787	0.007172	-0.005951	
-0.070039	-0.029755	0.007172	-0.003204	
-0.043183	-0.017242	0.010834	-0.005035	
-0.013275	-0.001373	0.012665	-0.007172	
0.012665	0.009918	0.016937	-0.003510	
0.024872	0.016632	0.013275	-0.005951	
0.027313	0.024872	0.009003	-0.004120	
0.023651	0.030670	0.007172	-0.009918	
0.026093	0.040132	0.027924	0.000153	
-0.008087	-0.000763	0.016327	-0.012054	
-0.008392	-0.000153	0.019073	-0.014191	
-0.007477	-0.002899	0.036164	-0.013580	
-0.009918	-0.006256	0.026093	-0.012054	
-0.019073	-0.005341	-0.013885	-0.020294	
-0.003510	0.011749	0.016937	-0.001984	
-0.002899	0.009003	-0.006866	-0.014191	
0.010834	0.013885	-0.036164	-0.011749	
0.004425	0.013885	-0.018158	-0.009918	
0.012054	0.020599	0.020294	-0.000763	
0.022125	0.030365	-0.007477	0.000763	
0.030670	0.040437	0.008698	-0.008087	
0.027008	0.037995	-0.011444	-0.017853	
0.013275	0.033113	-0.060884	-0.015717	
0.002594	0.034028	-0.027924	-0.007477	
-0.009308	0.016022	0.031281	-0.001373	
-0.022430	0.000458	0.066682	0.000763	
-0.036164	-0.025482	0.034333	-0.009308	
-0.050508	-0.046540	0.028839	-0.003815	
-0.051423	-0.052644	0.007782	-0.017853	
-0.025787	-0.021210	0.007172	-0.014496	
-0.016327	-0.015411	0.032502	-0.018463	
-0.006866	-0.013580	0.007172	-0.017548	
-0.011749	-0.012970	-0.033723	-0.016632	
0.005035	-0.001373	-0.034333	-0.005951	
0.028839	0.016022	-0.034333	-0.001984	
0.035249	0.020905	-0.027313	0.008087	
0.046235	0.018768	-0.011444	0.001984	
0.046235	0.029755	0.022125	-0.003204	
0.034333	0.032197	0.073091	-0.001984	
0.012665	0.022736	0.059052	-0.000763	
-0.005035	0.014801	0.054780	-0.002899	
-0.023346	-0.000153	0.042573	-0.002899	
-0.042268	-0.017548	0.019989	0.005035	
-0.060578	-0.041047	-0.002899	-0.004425	
-0.047761	-0.037995	0.008087	-0.005646	
-0.039216	-0.039521	-0.003510	-0.011444	
-0.016937	-0.029449	0.002899	-0.004425	
-0.001068	-0.007477	0.009003	-0.003204	
0.009918	0.004730	0.009003	-0.004425	
0.001068	0.007782	0.005951	-0.014191	
-0.008392	0.016327	0.003815	-0.010529	
-0.011139	0.022125	0.001678	-0.013275	
0.002899	0.049287	0.005341	-0.005035	
0.004425	0.035249	0.005035	-0.006866	
-0.011444	0.010223	0.004425	-0.011444	
-0.009308	0.007782	0.000458	-0.012970	
-0.019684	-0.009308	0.001068	-0.011139	
-0.045930	-0.023651	0.007172	-0.006256	
-0.065156	-0.039826	0.005341	-0.004425	
-0.036164	-0.030975	0.010529	-0.002899	
0.007782	-0.037385	0.009003	-0.005951	
0.002289	-0.046235	0.009308	-0.011139	
-0.017548	-0.052644	0.005951	-0.010223	
-0.012360	-0.034333	0.009308	-0.001984	
0.007782	0.000763	0.007782	-0.005951	
0.045014	0.025787	0.010223	-0.001678	
0.072785	0.037385	0.009308	-0.003204	
0.084382	0.058137	0.011749	-0.005341	
0.065156	0.057527	0.006866	-0.011139	
0.046540	0.058747	0.012665	0.001678	
-0.001068	0.030670	0.010834	-0.001984	
-0.023041	0.016327	0.011139	-0.005646	
-0.049897	0.001984	0.008698	-0.009308	
-0.059358	-0.020905	0.012054	-0.001373	
-0.056306	-0.017853	0.016937	0.002899	
-0.053864	-0.017242	0.004730	-0.005646	
-0.042878	-0.016022	0.008698	-0.002899	
-0.031892	-0.011749	0.005951	-0.006256	
-0.023651	-0.002899	0.001678	-0.000763	
-0.015106	-0.005341	-0.009613	-0.006866	
0.014801	0.014801	0.004425	-0.007782	
0.012970	0.028229	-0.002899	-0.016327	
0.010834	0.034944	0.022736	-0.011749	
0.004120	0.024872	0.039216	-0.015106	
0.001984	0.028229	0.051423	-0.005035	
-0.011749	0.019379	0.000458	-0.007172	
-0.023346	0.009003	-0.007172	-0.007477	
-0.023346	-0.009308	-0.013885	-0.008392	
-0.005951	-0.012970	0.002899	-0.007172	
0.017853	-0.000153	0.002899	-0.007782	
0.027008	0.011749	0.004425	-0.007477	
0.015106	0.004120	0.002289	-0.004425	
0.003204	0.000763	0.000458	-0.007172	
0.009613	0.023956	0.007172	-0.001678	
0.013275	0.020294	0.002594	-0.003510	
0.036775	0.028534	0.008392	0.001068	
0.048982	0.036164	0.018158	-0.004425	
0.045014	0.045320	0.036775	0.001678	
0.016632	0.030975	0.026398	-0.012054	
-0.003815	0.029144	0.001678	-0.008392	
-0.038911	0.004120	-0.041657	-0.017242	
-0.043794	-0.003204	-0.045320	-0.013885	
-0.028229	-0.007172	-0.014191	-0.009003	
-0.028839	-0.030060	0.016022	0.002594	
-0.036469	-0.038606	0.063020	0.011444	
-0.052949	-0.046540	0.103914	0.010834	
-0.064240	-0.052033	0.009918	-0.005341	
-0.051118	-0.052644	-0.123140	-0.017853	
-0.021210	-0.033113	-0.038301	-0.014191	
-0.015106	-0.023956	-0.008392	-0.012360	
0.000763	-0.010223	0.005951	-0.007782	
0.001678	-0.013275	0.043489	-0.011749	
0.005951	0.007172	0.091706	-0.003204	
0.007782	0.012360	0.042878	-0.006256	
0.019989	0.017853	-0.044404	-0.008392	
0.016632	0.022736	0.005951	-0.014191	
0.017853	0.022736	0.044709	-0.013580	
0.017242	0.012054	0.025482	-0.012360	
0.017242	0.011749	0.024872	-0.008392	
0.014801	0.012970	0.021515	-0.012054	
0.013275	0.026398	0.011749	-0.000763	
-0.005035	0.030975	0.004425	-0.000153	
-0.020905	0.012970	-0.002289	-0.004120	
-0.019684	0.008087	0.000458	-0.003204	
-0.019379	-0.001373	0.002899	0.000153	
-0.023346	-0.012360	0.000458	-0.003510	
-0.015411	-0.017548	-0.001984	-0.006866	
-0.003510	-0.006866	0.005035	-0.009918	
-0.001373	0.001984	0.004425	-0.012054	
-0.003204	0.017853	0.001068	-0.013580	
-0.017548	0.018768	-0.008392	-0.018463	
-0.015717	0.020905	-0.003204	-0.012970	
-0.006256	0.023956	0.004425	-0.011749	
