NO_OF_FRAMES	7200
NO_OF_CAMERAS	12
NO_OF_MARKERS	8
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-08, 11:29:21	226839.36048560
DATA_INCLUDED	3D
MARKER_NAMES	ASISL	ASISR	medialKnee	lateralKnee	medialMalleolus	lateralMalleolus	toe	sacral
ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	medialKnee X	medialKnee Y	medialKnee Z	lateralKnee X	lateralKnee Y	lateralKnee Z	medialMalleolus X	medialMalleolus Y	medialMalleolus Z	lateralMalleolus X	lateralMalleolus Y	lateralMalleolus Z	toe X	toe Y	toe Z	sacral X	sacral Y	sacral Z	
106.834	831.726	529.341	100.162	601.032	534.444	438.767	572.903	425.371	395.645	472.009	433.141	161.747	575.229	82.303	214.153	516.789	105.698	415.271	456.391	56.536	-71.424	711.651	566.071
106.801	831.712	529.299	100.107	601.056	534.486	438.748	572.808	425.419	395.572	471.958	433.105	161.743	575.292	82.272	214.181	516.800	105.604	415.226	456.327	56.526	-71.227	711.974	565.955
106.822	831.697	529.284	100.098	601.026	534.506	438.699	572.696	425.381	395.499	471.903	433.131	161.706	575.287	82.321	214.201	516.791	105.602	415.205	456.401	56.517	-71.431	711.898	566.032
106.895	831.749	529.303	100.049	601.041	534.557	438.652	572.576	425.392	395.437	471.774	433.147	161.725	575.299	82.325	214.156	516.778	105.608	415.218	456.376	56.539	-71.433	711.966	566.019
106.914	831.767	529.292	100.024	601.040	534.528	438.689	572.459	425.495	395.381	471.633	433.179	161.675	575.256	82.346	214.195	516.750	105.610	415.224	456.362	56.531	-71.205	712.275	565.905
106.881	831.751	529.253	100.047	601.024	534.563	438.578	572.273	425.426	395.334	471.457	433.234	161.715	575.189	82.350	214.163	516.654	105.621	415.227	456.327	56.526	-71.191	712.331	565.860
106.845	831.766	529.219	100.003	601.076	534.556	438.591	572.150	425.493	395.245	471.299	433.303	161.691	575.141	82.356	214.187	516.616	105.583	415.230	456.278	56.532	-71.418	712.187	565.958
106.808	831.782	529.185	99.967	601.114	534.537	438.560	571.966	425.541	395.228	471.132	433.274	161.683	575.179	82.332	214.135	516.586	105.612	415.211	456.280	56.509	-71.391	712.300	565.922
106.898	831.889	529.278	100.027	601.097	534.551	438.526	571.768	425.553	395.157	470.989	433.294	161.668	575.171	82.356	214.134	516.593	105.603	415.205	456.273	56.485	-71.444	712.399	565.893
106.862	831.904	529.245	100.033	601.147	534.541	438.480	571.537	425.555	395.065	470.863	433.286	161.646	575.170	82.361	214.114	516.572	105.565	415.202	456.243	56.510	-71.205	712.737	565.831
106.971	832.030	529.328	100.041	601.200	534.537	438.433	571.362	425.547	395.013	470.646	433.266	161.626	575.189	82.338	213.635	516.243	105.874	415.196	456.244	56.542	-71.204	712.812	565.791
106.934	832.042	529.297	100.075	601.206	534.511	438.420	571.146	425.564	394.919	470.458	433.274	161.643	575.188	82.373	213.638	516.231	105.866	415.197	456.220	56.583	-71.203	712.906	565.784
106.951	832.093	529.333	100.021	601.292	534.448	438.378	570.976	425.593	394.828	470.284	433.247	161.646	575.130	82.353	213.587	516.196	105.856	415.179	456.192	56.546	-71.183	712.947	565.731
107.010	832.150	529.300	100.014	601.337	534.473	438.312	570.767	425.598	394.725	470.088	433.214	161.656	575.130	82.337	213.610	516.154	105.846	415.173	456.151	56.570	-71.369	712.770	565.765
106.940	832.148	529.228	100.011	601.369	534.454	438.290	570.595	425.645	394.680	469.939	433.213	161.618	575.101	82.352	213.547	516.008	105.901	415.168	456.048	56.581	-71.169	713.049	565.693
106.959	832.167	529.216	99.939	601.418	534.473	438.261	570.455	425.684	394.574	469.735	433.256	161.643	575.105	82.363	213.523	515.971	105.884	415.147	456.081	56.604	-71.201	713.079	565.645
107.146	832.282	529.263	99.891	601.450	534.494	438.216	570.330	425.736	394.436	469.684	433.271	161.600	575.101	82.340	213.477	516.054	105.880	415.148	456.076	56.580	-71.211	713.141	565.614
107.093	832.245	529.195	99.835	601.533	534.482	438.174	570.235	425.814	394.300	469.650	433.291	161.638	575.187	82.304	213.517	516.024	105.843	415.132	456.079	56.590	-71.442	713.002	565.642
107.226	832.321	529.217	99.763	601.496	534.542	438.080	570.144	425.854	394.240	469.558	433.313	161.619	575.112	82.367	213.557	516.070	105.842	415.123	456.077	56.556	-71.249	713.300	565.555
107.215	832.291	529.120	99.662	601.502	534.566	438.054	570.105	425.915	394.131	469.538	433.368	161.598	575.143	82.344	213.516	516.051	105.828	415.103	456.075	56.573	-71.266	713.363	565.549
107.404	832.370	529.123	99.642	601.462	534.643	437.987	570.059	425.959	394.044	469.527	433.435	161.605	575.147	82.332	213.480	516.034	105.777	415.081	456.064	56.524	-71.285	713.417	565.480
107.407	832.340	529.074	99.505	601.537	534.656	437.901	570.069	425.984	393.995	469.494	433.461	161.582	575.075	82.345	213.494	516.014	105.808	415.096	456.011	56.565	-71.298	713.501	565.447
107.538	832.364	529.109	99.454	601.497	534.738	437.850	570.092	426.046	393.960	469.470	433.529	161.615	575.078	82.318	213.474	515.953	105.827	415.102	456.009	56.553	-71.326	713.563	565.437
107.593	832.366	529.133	99.386	601.487	534.800	437.739	570.138	426.052	393.860	469.540	433.579	161.594	575.032	82.339	213.495	515.943	105.791	415.075	456.019	56.503	-71.362	713.652	565.401
107.677	832.376	529.036	99.310	601.489	534.862	437.729	570.182	426.114	393.840	469.585	433.609	161.595	575.081	82.355	213.501	515.942	105.821	415.124	456.001	56.580	-71.372	713.744	565.417
107.752	832.398	529.048	99.203	601.545	534.903	437.696	570.275	426.111	393.786	469.685	433.649	161.625	575.111	82.334	213.505	515.975	105.774	415.076	456.027	56.525	-71.397	713.883	565.376
107.793	832.403	529.021	99.161	601.571	534.961	437.628	570.343	426.112	393.730	469.777	433.708	161.633	575.122	82.326	213.452	516.036	105.813	415.109	456.041	56.610	-71.461	714.001	565.415
107.562	832.314	528.721	99.013	601.617	534.978	437.610	570.439	426.127	393.679	469.883	433.730	161.602	575.116	82.339	213.492	516.043	105.769	415.106	456.075	56.615	-71.480	714.114	565.423
107.601	832.352	528.697	98.975	601.636	535.037	437.621	570.573	426.167	393.622	470.008	433.751	161.587	575.100	82.327	213.490	516.069	105.834	415.126	456.027	56.626	-71.526	714.227	565.440
107.776	832.435	528.978	98.934	601.706	535.076	437.551	570.644	426.167	393.582	470.111	433.784	161.634	575.147	82.262	213.484	516.038	105.812	415.072	456.053	56.595	-71.573	714.287	565.533
107.529	832.388	528.667	98.908	601.743	535.147	437.523	570.788	426.155	393.597	470.194	433.801	161.664	575.160	82.245	213.516	516.033	105.788	415.129	456.059	56.629	-71.789	714.128	565.576
107.599	832.472	528.734	98.890	601.756	535.168	437.496	570.883	426.156	393.581	470.302	433.884	161.557	575.092	82.278	213.427	516.020	105.812	415.080	456.070	56.640	-71.610	714.432	565.652
107.522	832.481	528.728	98.895	601.810	535.233	437.415	571.017	426.138	393.555	470.436	433.876	161.585	575.153	82.249	213.459	516.056	105.811	415.128	456.080	56.675	-71.640	714.496	565.697
107.485	832.584	528.726	98.832	601.905	535.220	437.404	571.157	426.122	393.523	470.612	433.879	161.596	575.147	82.282	213.427	516.099	105.827	415.095	456.142	56.717	-71.643	714.589	565.735
107.408	832.683	528.750	98.858	601.994	535.224	437.336	571.297	426.150	393.505	470.773	433.899	161.568	575.146	82.266	213.498	516.157	105.826	415.109	456.158	56.717	-71.701	714.699	565.795
107.015	832.633	528.294	98.869	602.037	535.314	437.364	571.445	426.122	393.531	470.922	433.947	161.569	575.209	82.197	213.533	516.220	105.783	415.072	456.188	56.768	-71.725	714.775	565.859
107.043	832.710	528.390	98.845	602.137	535.320	437.332	571.601	426.129	393.508	471.049	433.942	161.581	575.221	82.222	213.443	516.188	105.811	415.064	456.242	56.877	-71.725	714.810	565.902
107.222	832.815	528.979	98.797	602.277	535.305	437.289	571.769	426.060	393.559	471.167	433.953	161.516	575.173	82.218	213.405	516.203	105.780	415.034	456.266	56.903	-71.948	714.658	565.971
107.245	832.969	528.906	98.872	602.301	535.338	437.240	571.901	426.016	393.585	471.277	433.982	161.585	575.203	82.211	213.396	516.199	105.902	415.062	456.264	56.922	-71.762	714.861	565.953
107.139	832.973	529.060	98.841	602.372	535.317	437.225	572.064	426.002	393.584	471.409	433.990	161.570	575.174	82.212	213.450	516.206	105.787	415.074	456.280	56.919	-72.027	714.658	566.058
107.137	833.091	529.057	98.781	602.486	535.309	437.256	572.195	426.031	393.580	471.543	434.018	161.539	575.213	82.185	213.376	516.198	105.879	415.062	456.301	56.982	-72.035	714.710	566.093
107.092	833.198	529.129	98.820	602.527	535.349	437.232	572.311	426.018	393.581	471.673	434.030	161.545	575.174	82.185	213.435	516.221	105.888	415.089	456.303	57.009	-72.013	714.748	566.114
107.093	833.290	529.197	98.807	602.597	535.343	437.235	572.442	426.009	393.622	471.791	434.046	161.523	575.213	82.206	213.457	516.282	105.876	415.072	456.372	56.970	-71.867	714.991	566.045
107.191	833.454	529.357	98.840	602.627	535.351	437.219	572.538	425.975	393.653	471.909	434.068	161.537	575.238	82.201	213.446	516.392	105.878	415.068	456.402	57.014	-71.896	715.023	566.119
107.063	833.394	529.278	98.778	602.751	535.321	437.256	572.642	425.987	393.683	471.993	434.091	161.525	575.252	82.205	213.440	516.348	105.917	415.065	456.416	56.998	-72.126	714.840	566.173
107.105	833.557	529.455	98.824	602.695	535.371	437.241	572.751	426.005	393.710	472.067	434.124	161.516	575.229	82.221	213.491	516.385	105.850	415.076	456.425	57.022	-71.955	715.024	566.089
107.093	833.545	529.544	98.737	602.813	535.332	437.266	572.824	425.976	393.755	472.127	434.128	161.520	575.245	82.199	213.416	516.354	105.896	415.078	456.415	57.007	-71.942	715.012	566.095
106.936	833.580	529.434	98.749	602.811	535.370	437.291	572.895	426.006	393.767	472.184	434.109	161.542	575.231	82.178	213.391	516.321	105.923	415.094	456.446	57.045	-72.177	714.835	566.148
106.941	833.607	529.409	98.748	602.838	535.338	437.284	572.955	426.003	393.810	472.256	434.099	161.544	575.222	82.173	213.409	516.295	105.925	415.088	456.423	57.034	-71.976	715.054	566.096
107.191	833.794	529.737	98.753	602.888	535.310	437.318	573.027	425.980	393.814	472.306	434.111	161.538	575.243	82.203	213.418	516.357	105.919	415.088	456.367	57.081	-72.150	714.850	566.109
107.102	833.863	529.705	98.785	602.927	535.292	437.343	573.103	426.003	393.877	472.385	434.101	161.514	575.264	82.165	213.396	516.365	105.957	415.079	456.489	57.075	-71.965	715.109	566.036
107.155	833.899	529.733	98.830	602.902	535.291	437.351	573.140	425.971	393.887	472.431	434.086	161.518	575.271	82.172	213.406	516.405	105.929	415.108	456.513	57.096	-72.167	714.945	566.093
107.027	833.840	529.652	98.837	602.938	535.282	437.403	573.183	425.988	393.916	472.492	434.069	161.514	575.284	82.188	213.439	516.458	105.899	415.111	456.519	57.112	-72.008	715.193	566.002
107.049	833.914	529.626	98.873	602.916	535.271	437.438	573.227	425.971	393.947	472.542	434.030	161.520	575.282	82.163	213.424	516.487	105.933	415.090	456.539	57.103	-72.002	715.226	565.973
107.052	833.969	529.609	98.878	602.961	535.230	437.468	573.267	425.968	394.012	472.550	434.005	161.484	575.256	82.181	213.415	516.429	105.959	415.109	456.526	57.127	-71.969	715.188	565.935
107.016	833.985	529.575	98.962	602.972	535.229	437.493	573.291	425.933	394.086	472.557	434.017	161.531	575.271	82.202	213.353	516.377	105.998	415.108	456.506	57.133	-72.030	715.163	565.888
106.816	833.943	529.321	98.913	603.048	535.211	437.547	573.348	425.925	394.105	472.591	433.991	161.537	575.262	82.197	213.459	516.384	105.984	415.147	456.524	57.118	-71.955	715.161	565.860
106.766	833.964	529.234	98.949	603.076	535.181	437.575	573.391	425.904	394.177	472.629	433.971	161.559	575.244	82.173	213.426	516.384	105.963	415.132	456.474	57.118	-71.970	715.179	565.803
107.125	834.191	529.612	99.004	603.054	535.120	437.623	573.459	425.843	394.226	472.669	433.980	161.546	575.268	82.212	213.475	516.426	105.980	415.136	456.530	57.094	-71.951	715.187	565.715
106.892	834.138	529.314	99.052	603.059	535.074	437.656	573.486	425.844	394.243	472.759	433.958	161.540	575.296	82.209	213.470	516.509	105.914	415.121	456.545	57.071	-72.010	715.162	565.690
106.866	834.194	529.200	99.129	603.079	535.091	437.714	573.554	425.816	394.298	472.807	433.936	161.531	575.343	82.181	213.906	516.923	105.634	415.073	456.592	56.982	-72.010	715.167	565.648
106.831	834.217	529.159	99.143	603.116	535.010	437.786	573.591	425.791	394.334	472.869	433.931	161.567	575.369	82.198	214.015	516.930	105.584	415.109	456.591	56.997	-72.023	715.190	565.591
106.794	834.228	529.130	99.273	603.131	535.014	437.843	573.619	425.800	394.401	472.890	433.941	161.565	575.322	82.211	214.025	516.928	105.649	415.147	456.588	56.967	-71.992	715.113	565.572
106.743	834.281	529.047	99.326	603.158	534.915	437.931	573.682	425.806	394.475	472.893	433.944	161.603	575.288	82.236	213.984	516.844	105.653	415.144	456.567	56.975	-72.033	715.027	565.458
106.664	834.308	528.900	99.405	603.186	534.871	437.957	573.734	425.795	394.543	472.917	433.912	161.612	575.305	82.228	214.040	516.874	105.645	415.134	456.562	56.927	-72.072	714.981	565.309
106.720	834.395	528.916	99.444	603.246	534.800	437.992	573.770	425.724	394.591	472.946	433.880	161.633	575.304	82.221	214.105	516.858	105.626	415.149	456.543	56.928	-72.000	714.930	565.351
106.754	834.496	528.947	99.539	603.203	534.768	438.015	573.837	425.663	394.643	472.986	433.843	161.602	575.313	82.225	214.036	516.946	105.648	415.133	456.589	56.958	-72.008	714.953	565.247
106.706	834.483	528.856	99.585	603.241	534.723	438.101	573.880	425.635	394.679	473.073	433.831	161.673	575.365	82.202	214.152	516.981	105.628	415.145	456.597	56.927	-72.043	714.955	565.220
106.617	834.469	528.788	99.639	603.253	534.682	438.150	573.925	425.634	394.687	473.138	433.779	161.620	575.373	82.218	214.096	516.997	105.652	415.130	456.629	56.910	-72.042	714.953	565.207
106.673	834.557	528.803	99.662	603.276	534.643	438.186	573.973	425.603	394.765	473.185	433.777	161.584	575.383	82.176	214.088	517.022	105.620	415.141	456.604	56.965	-72.071	714.927	565.153
106.617	834.553	528.781	99.713	603.301	534.589	438.168	574.027	425.554	394.752	473.218	433.722	161.653	575.382	82.165	214.115	517.016	105.675	415.128	456.612	56.942	-72.032	714.879	565.150
106.584	834.539	528.739	99.719	603.300	534.608	438.186	574.076	425.547	394.883	473.203	433.746	161.642	575.343	82.193	214.111	516.988	105.598	415.199	456.575	56.964	-72.073	714.818	565.117
106.531	834.500	528.673	99.735	603.322	534.592	438.248	574.123	425.570	394.918	473.270	433.745	161.640	575.305	82.200	214.133	516.980	105.597	415.209	456.546	56.999	-72.280	714.598	565.134
106.604	834.557	528.729	99.731	603.353	534.527	438.207	574.196	425.534	394.915	473.305	433.760	161.633	575.295	82.160	214.053	516.974	105.662	415.166	456.583	56.967	-72.070	714.782	565.104
106.537	834.529	528.646	99.744	603.315	534.582	438.242	574.276	425.540	394.934	473.396	433.738	161.641	575.317	82.190	214.076	516.988	105.662	415.173	456.613	56.990	-72.099	714.803	565.091
106.681	834.545	528.737	99.704	603.322	534.576	438.203	574.331	425.510	394.884	473.516	433.700	161.607	575.379	82.184	214.078	517.048	105.648	415.184	456.628	57.013	-72.109	714.843	565.112
106.647	834.533	528.693	99.691	603.322	534.599	438.205	574.404	425.541	394.877	473.574	433.752	161.588	575.395	82.188	214.102	517.106	105.610	415.187	456.645	56.990	-72.127	714.853	565.087
106.663	834.492	528.703	99.726	603.215	534.652	438.204	574.492	425.560	394.877	473.650	433.739	161.606	575.399	82.202	214.089	517.093	105.663	415.183	456.644	57.005	-72.155	714.876	565.106
106.630	834.481	528.658	99.740	603.194	534.680	438.117	574.552	425.559	394.872	473.697	433.786	161.645	575.389	82.178	214.142	517.061	105.671	415.201	456.606	57.003	-72.130	714.883	565.097
106.669	834.430	528.647	99.713	603.186	534.692	438.107	574.588	425.579	394.902	473.693	433.803	161.654	575.380	82.173	214.065	517.021	105.666	415.205	456.628	57.026	-72.342	714.666	565.180
106.705	834.412	528.642	99.685	603.153	534.704	438.063	574.653	425.580	394.863	473.718	433.846	161.628	575.328	82.184	214.147	517.000	105.648	415.212	456.623	57.021	-72.161	714.874	565.173
106.674	834.365	528.595	99.696	603.084	534.744	438.025	574.677	425.587	394.894	473.738	433.860	161.637	575.345	82.216	214.122	516.975	105.657	415.202	456.621	57.030	-72.147	714.921	565.156
106.741	834.398	528.674	99.618	603.074	534.739	437.982	574.692	425.589	394.841	473.748	433.882	161.576	575.307	82.192	214.080	517.014	105.684	415.205	456.660	57.058	-72.353	714.757	565.234
106.749	834.388	528.605	99.571	603.078	534.738	437.977	574.693	425.637	394.792	473.809	433.862	161.620	575.345	82.213	214.083	517.049	105.703	415.180	456.681	57.046	-72.188	715.003	565.229
106.925	834.456	528.781	99.609	603.025	534.745	437.955	574.667	425.614	394.747	473.807	433.879	161.607	575.391	82.162	214.091	517.076	105.648	415.155	456.714	57.066	-72.189	715.021	565.250
106.903	834.383	528.766	99.604	602.946	534.751	437.953	574.632	425.628	394.680	473.793	433.880	161.611	575.444	82.148	214.046	517.059	105.657	415.196	456.692	57.086	-72.171	715.057	565.265
106.924	834.368	528.750	99.547	602.957	534.768	437.856	574.592	425.621	394.667	473.734	433.873	161.543	575.390	82.140	214.108	517.073	105.599	415.139	456.636	57.104	-72.204	715.035	565.303
106.956	834.418	528.836	99.501	602.990	534.709	437.824	574.538	425.642	394.631	473.663	433.871	161.574	575.403	82.154	214.105	517.024	105.619	415.176	456.673	57.083	-72.208	714.980	565.295
106.830	834.328	528.749	99.530	602.874	534.690	437.814	574.494	425.662	394.611	473.588	433.894	161.624	575.377	82.120	214.069	516.973	105.640	415.190	456.648	57.123	-72.176	714.979	565.324
106.849	834.346	528.739	99.496	602.850	534.640	437.824	574.445	425.717	394.611	473.515	433.929	161.548	575.306	82.162	214.027	516.973	105.614	415.152	456.669	57.087	-72.189	714.950	565.338
106.864	834.344	528.789	99.476	602.817	534.632	437.778	574.357	425.718	394.535	473.489	433.914	161.566	575.342	82.141	214.045	516.985	105.635	415.164	456.654	57.105	-72.240	714.934	565.416
106.950	834.396	528.898	99.483	602.759	534.641	437.756	574.279	425.737	394.477	473.424	433.932	161.548	575.351	82.160	214.041	516.973	105.674	415.133	456.682	57.098	-72.227	714.962	565.401
106.931	834.378	528.908	99.491	602.755	534.658	437.771	574.183	425.813	394.499	473.342	433.998	161.592	575.421	82.161	214.017	517.016	105.620	415.159	456.664	57.102	-72.204	714.951	565.460
106.855	834.352	528.901	99.453	602.727	534.620	437.782	574.112	425.837	394.458	473.296	433.999	161.582	575.386	82.168	214.035	516.992	105.600	415.123	456.684	57.064	-72.185	714.980	565.448
106.803	834.324	528.865	99.452	602.738	534.634	437.737	574.031	425.856	394.415	473.221	434.016	161.567	575.370	82.170	214.023	516.987	105.637	415.125	456.638	57.028	-72.184	714.975	565.514
106.939	834.351	529.024	99.493	602.671	534.626	437.749	573.946	425.915	394.415	473.105	434.015	161.595	575.331	82.193	214.014	516.983	105.634	415.137	456.640	57.050	-72.198	714.921	565.593
106.852	834.301	528.954	99.519	602.656	534.634	437.700	573.886	425.904	394.376	473.033	434.005	161.583	575.291	82.191	213.552	516.496	106.021	415.172	456.567	57.084	-72.215	714.889	565.594
106.975	834.334	529.059	99.549	602.537	534.663	437.699	573.804	425.913	394.393	472.974	434.034	161.571	575.295	82.203	213.473	516.440	106.016	415.191	456.560	57.082	-72.163	714.862	565.700
106.886	834.319	528.993	99.466	602.635	534.669	437.688	573.767	425.934	394.365	472.939	434.020	161.582	575.311	82.176	213.509	516.480	106.025	415.177	456.536	57.084	-72.150	714.898	565.709
106.961	834.338	529.007	99.503	602.606	534.679	437.639	573.706	425.925	394.334	472.885	434.046	161.591	575.297	82.239	213.578	516.533	105.965	415.180	456.569	57.104	-72.127	714.895	565.745
106.888	834.287	528.987	99.529	602.586	534.719	437.640	573.658	425.898	394.316	472.869	434.015	161.545	575.304	82.222	213.569	516.550	105.955	415.159	456.609	57.060	-72.137	714.931	565.749
106.983	834.325	528.990	99.519	602.563	534.737	437.653	573.614	425.928	394.294	472.836	433.998	161.538	575.349	82.198	213.975	516.893	105.570	415.087	456.558	57.025	-72.050	714.956	565.774
106.947	834.256	528.965	99.600	602.490	534.759	437.654	573.555	425.889	394.325	472.770	433.989	161.559	575.311	82.219	213.992	516.925	105.619	415.105	456.602	56.990	-72.097	714.936	565.761
107.075	834.317	529.043	99.629	602.491	534.762	437.642	573.496	425.876	394.304	472.712	433.976	161.579	575.304	82.208	213.598	516.536	105.906	415.149	456.533	57.047	-72.064	714.917	565.827
106.929	834.202	528.931	99.641	602.485	534.816	437.662	573.426	425.885	394.354	472.644	433.963	161.582	575.280	82.220	213.931	516.786	105.656	415.114	456.552	56.990	-72.024	714.889	565.819
107.060	834.227	528.965	99.665	602.412	534.801	437.682	573.372	425.877	394.352	472.580	433.981	161.603	575.261	82.194	213.535	516.398	105.945	415.171	456.504	57.017	-72.036	714.874	565.784
107.116	834.234	528.985	99.658	602.429	534.794	437.690	573.338	425.905	394.344	472.536	433.985	161.567	575.227	82.233	213.973	516.801	105.607	415.130	456.505	56.999	-72.033	714.882	565.831
107.227	834.236	529.034	99.671	602.375	534.813	437.710	573.303	425.919	394.284	472.547	433.930	161.606	575.277	82.203	213.560	516.404	105.938	415.161	456.507	57.034	-72.004	714.877	565.800
107.193	834.135	528.961	99.620	602.380	534.823	437.697	573.249	425.885	394.278	472.555	433.921	161.606	575.346	82.215	213.472	516.422	106.018	415.144	456.504	57.006	-72.015	714.858	565.832
107.249	834.138	528.983	99.691	602.278	534.860	437.664	573.217	425.877	394.314	472.483	433.936	161.600	575.343	82.191	213.560	516.477	105.949	415.112	456.520	57.003	-72.027	714.845	565.802
107.321	834.104	529.013	99.652	602.285	534.862	437.689	573.209	425.887	394.309	472.473	433.937	161.559	575.281	82.249	213.591	516.452	105.908	415.134	456.505	56.983	-71.987	714.815	565.779
107.237	834.022	528.895	99.664	602.278	534.844	437.719	573.189	425.887	394.342	472.452	433.915	161.602	575.247	82.217	213.559	516.426	105.916	415.118	456.410	57.015	-71.977	714.774	565.783
107.332	833.978	528.904	99.691	602.200	534.814	437.748	573.162	425.905	394.388	472.395	433.887	161.607	575.213	82.235	213.955	516.755	105.650	415.115	456.460	56.948	-71.985	714.685	565.697
107.365	833.993	528.944	99.779	602.087	534.815	437.724	573.178	425.826	394.402	472.402	433.899	161.585	575.245	82.201	213.554	516.336	105.905	415.152	456.427	56.951	-72.099	714.440	565.764
107.371	833.929	528.891	99.758	602.108	534.780	437.774	573.198	425.853	394.417	472.403	433.901	161.618	575.220	82.226	214.068	516.727	105.625	415.118	456.457	56.909	-71.915	714.640	565.752
107.406	833.912	528.926	99.784	602.062	534.792	437.765	573.207	425.836	394.402	472.430	433.874	161.598	575.205	82.252	213.520	516.421	105.971	415.184	456.446	56.959	-71.892	714.628	565.725
107.464	833.881	528.903	99.789	602.055	534.731	437.805	573.212	425.836	394.421	472.454	433.889	161.612	575.253	82.237	213.974	516.817	105.631	415.121	456.501	56.945	-71.885	714.648	565.603
107.537	833.938	528.960	99.804	602.053	534.721	437.839	573.244	425.823	394.488	472.488	433.869	161.603	575.307	82.243	213.938	516.793	105.657	415.098	456.536	56.924	-71.854	714.634	565.585
107.431	833.779	528.831	99.833	602.008	534.623	437.906	573.268	425.807	394.500	472.516	433.824	161.615	575.281	82.240	214.028	516.828	105.613	415.123	456.540	56.934	-71.838	714.623	565.643
107.484	833.816	528.900	99.871	602.036	534.595	437.896	573.309	425.747	394.586	472.517	433.814	161.566	575.283	82.224	213.970	516.853	105.668	415.137	456.528	56.934	-71.809	714.591	565.576
107.536	833.845	528.935	99.936	601.977	534.589	437.930	573.340	425.755	394.639	472.517	433.783	161.568	575.298	82.212	214.014	516.837	105.658	415.134	456.529	56.971	-71.844	714.580	565.478
107.412	833.764	528.839	99.998	601.992	534.532	437.993	573.357	425.755	394.690	472.536	433.733	161.606	575.251	82.222	213.556	516.389	106.006	415.165	456.478	57.024	-71.796	714.544	565.423
107.392	833.741	528.854	99.952	602.017	534.475	438.024	573.393	425.723	394.735	472.575	433.693	161.597	575.273	82.225	214.009	516.807	105.615	415.150	456.526	56.975	-71.762	714.557	565.401
107.395	833.711	528.805	99.995	602.036	534.441	438.055	573.433	425.693	394.781	472.602	433.691	161.560	575.269	82.224	214.031	516.854	105.637	415.108	456.574	56.968	-71.780	714.500	565.386
107.542	833.785	528.877	100.058	601.983	534.409	438.107	573.483	425.662	394.813	472.664	433.659	161.600	575.328	82.210	214.044	516.890	105.611	415.113	456.561	56.959	-71.795	714.521	565.302
107.447	833.744	528.877	100.047	601.984	534.356	438.131	573.528	425.630	394.856	472.705	433.629	161.574	575.325	82.191	214.050	516.887	105.635	415.107	456.583	56.980	-71.958	714.296	565.298
107.431	833.696	528.837	100.082	601.999	534.305	438.188	573.595	425.563	394.873	472.758	433.610	161.589	575.343	82.218	213.614	516.533	105.982	415.168	456.559	57.041	-71.763	714.466	565.197
107.451	833.717	528.825	100.089	601.998	534.243	438.203	573.628	425.533	394.971	472.750	433.639	161.617	575.340	82.182	214.057	516.894	105.658	415.136	456.589	56.975	-71.754	714.400	565.145
107.417	833.698	528.788	100.189	601.954	534.206	438.255	573.698	425.497	395.026	472.802	433.591	161.603	575.298	82.175	214.073	516.876	105.649	415.160	456.596	56.981	-71.725	714.369	565.094
107.385	833.646	528.704	100.201	601.958	534.145	438.303	573.747	425.446	395.113	472.839	433.584	161.581	575.258	82.205	214.131	516.876	105.635	415.166	456.589	57.001	-71.717	714.307	565.035
107.453	833.681	528.781	100.257	601.950	534.152	438.319	573.807	425.442	395.170	472.885	433.556	161.635	575.304	82.196	214.065	516.869	105.694	415.153	456.608	57.003	-71.770	714.261	564.949
107.403	833.615	528.703	100.282	601.875	534.108	438.341	573.827	425.404	395.210	472.953	433.528	161.601	575.326	82.201	214.190	516.932	105.623	415.181	456.564	57.008	-71.762	714.271	564.921
107.460	833.670	528.714	100.269	601.925	534.072	438.368	573.872	425.362	395.277	472.991	433.520	161.569	575.293	82.237	214.077	516.927	105.693	415.180	456.648	57.045	-71.724	714.246	564.865
107.570	833.709	528.764	100.285	601.906	534.018	438.427	573.940	425.369	395.346	473.053	433.502	161.590	575.329	82.193	214.095	516.963	105.679	415.145	456.681	57.047	-71.753	714.236	564.826
107.498	833.659	528.701	100.305	601.927	534.008	438.396	573.961	425.307	395.360	473.063	433.494	161.620	575.372	82.203	214.073	517.001	105.696	415.182	456.690	57.052	-71.737	714.205	564.766
107.539	833.660	528.677	100.339	601.885	533.980	438.441	573.991	425.273	395.362	473.110	433.413	161.585	575.388	82.181	214.065	517.001	105.674	415.142	456.714	57.040	-71.755	714.175	564.720
107.328	833.528	528.471	100.338	601.876	533.933	438.471	574.032	425.248	395.400	473.124	433.364	161.556	575.334	82.198	214.094	517.009	105.667	415.165	456.710	57.073	-71.686	714.137	564.664
107.402	833.544	528.489	100.409	601.798	533.915	438.473	574.015	425.217	395.472	473.093	433.357	161.590	575.304	82.184	214.109	516.956	105.683	415.163	456.680	57.062	-71.661	714.118	564.601
107.455	833.576	528.521	100.408	601.791	533.852	438.496	574.014	425.178	395.475	473.070	433.329	161.585	575.324	82.164	214.155	516.963	105.653	415.161	456.670	57.076	-71.686	714.066	564.581
107.018	833.398	527.848	100.406	601.783	533.821	438.553	574.018	425.184	395.493	473.060	433.317	161.604	575.306	82.170	214.160	516.997	105.593	415.158	456.670	57.070	-71.664	714.018	564.505
