NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	38
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-01, 15:30:04	426810.82491320
DATA_INCLUDED	3D
MARKER_NAMES	Chest	ASISL	ASISR	Sacral	supLatThighL	supMedThighL	infLatThighL	infMedThighL	supLatThighR	supMedRightR	infLatThighR	inMedThighR	latKneeL	medKneeL	latKneeR	medKneeR	supAntShankL	supPostShankL	infAntShankL	infPostShankL	supAntShankR	supPostShankR	infAntShankR	infPostShankR	heelLeft	heelRight	toeLeft	toeRight	latAnkleL	medAnkleL	latAnkleR	medAnkleR	lateralFootL	proximalFootL	distalFootL	lateralFootR	proximalFootR	distalFootR
Chest X	Chest Y	Chest Z	ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	Sacral X	Sacral Y	Sacral Z	supLatThighL X	supLatThighL Y	supLatThighL Z	supMedThighL X	supMedThighL Y	supMedThighL Z	infLatThighL X	infLatThighL Y	infLatThighL Z	infMedThighL X	infMedThighL Y	infMedThighL Z	supLatThighR X	supLatThighR Y	supLatThighR Z	supMedRightR X	supMedRightR Y	supMedRightR Z	infLatThighR X	infLatThighR Y	infLatThighR Z	inMedThighR X	inMedThighR Y	inMedThighR Z	latKneeL X	latKneeL Y	latKneeL Z	medKneeL X	medKneeL Y	medKneeL Z	latKneeR X	latKneeR Y	latKneeR Z	medKneeR X	medKneeR Y	medKneeR Z	supAntShankL X	supAntShankL Y	supAntShankL Z	supPostShankL X	supPostShankL Y	supPostShankL Z	infAntShankL X	infAntShankL Y	infAntShankL Z	infPostShankL X	infPostShankL Y	infPostShankL Z	supAntShankR X	supAntShankR Y	supAntShankR Z	supPostShankR X	supPostShankR Y	supPostShankR Z	infAntShankR X	infAntShankR Y	infAntShankR Z	infPostShankR X	infPostShankR Y	infPostShankR Z	heelLeft X	heelLeft Y	heelLeft Z	heelRight X	heelRight Y	heelRight Z	toeLeft X	toeLeft Y	toeLeft Z	toeRight X	toeRight Y	toeRight Z	latAnkleL X	latAnkleL Y	latAnkleL Z	medAnkleL X	medAnkleL Y	medAnkleL Z	latAnkleR X	latAnkleR Y	latAnkleR Z	medAnkleR X	medAnkleR Y	medAnkleR Z	lateralFootL X	lateralFootL Y	lateralFootL Z	proximalFootL X	proximalFootL Y	proximalFootL Z	distalFootL X	distalFootL Y	distalFootL Z	lateralFootR X	lateralFootR Y	lateralFootR Z	proximalFootR X	proximalFootR Y	proximalFootR Z	distalFootR X	distalFootR Y	distalFootR Z	
-1376.194	725.480	1286.516	-1452.085	879.397	998.809	-1426.325	624.432	997.371	-1661.873	721.293	1061.303	-1513.594	933.375	696.912	-1455.366	870.900	673.713	-1571.475	889.275	594.693	-1498.613	815.484	567.323	-1355.415	560.014	725.558	-1316.806	620.574	721.665	-1333.471	572.315	627.372	-1309.093	628.700	631.870	-1595.394	862.572	534.232	-1586.567	735.675	524.664	-1368.655	583.786	550.953	-1350.788	722.457	533.960	-1642.717	879.418	434.585	-1714.853	880.110	458.668	-1668.697	881.063	339.569	-1738.336	887.169	367.166	-1319.756	566.602	450.743	-1380.190	553.070	402.574	-1297.476	555.031	366.200	-1334.708	555.553	315.345	-1880.506	802.388	126.796	-1282.864	629.741	89.364	-1569.789	807.901	48.687	-974.658	630.420	187.090	-1220.374	582.015	150.934	-1213.206	672.226	160.598	-1801.819	842.872	141.240	-1768.497	755.103	146.350	-1087.618	582.646	160.698	-1120.019	655.999	172.366	-1062.623	652.574	174.528	-1678.568	851.721	78.873	-1695.834	772.980	99.448	-1641.370	786.534	77.091
-1370.981	724.676	1285.681	-1447.273	878.991	997.837	-1421.058	623.705	996.464	-1656.879	720.486	1060.341	-1508.745	933.064	696.149	-1450.327	870.766	672.952	-1566.133	889.100	594.173	-1493.792	815.205	566.562	-1350.011	559.909	725.144	-1311.917	620.863	721.358	-1327.776	572.285	627.014	-1303.734	628.955	631.665	-1590.445	862.395	533.209	-1581.779	735.380	523.702	-1363.212	583.340	550.300	-1345.825	722.121	533.100	-1638.985	879.398	433.901	-1710.628	880.027	458.385	-1665.594	880.609	339.175	-1735.112	887.012	367.429	-1314.664	566.210	449.717	-1375.288	552.936	401.428	-1292.648	554.779	364.970	-1330.018	555.529	314.190	-1879.765	802.367	127.918	-1278.951	629.783	89.504	-1569.661	807.929	48.547	-970.382	630.650	185.037	-1215.979	581.992	149.664	-1208.571	672.117	159.786	-1801.100	842.711	142.375	-1767.444	755.020	146.803	-1082.883	582.576	158.389	-1115.817	655.818	171.228	-1058.221	652.411	173.210	-1678.266	851.742	78.974	-1695.363	773.023	99.669	-1641.007	786.650	77.014
-1366.046	723.888	1284.796	-1442.554	878.534	996.976	-1416.105	623.331	995.273	-1651.852	719.678	1059.527	-1503.807	932.737	695.390	-1445.390	870.632	671.755	-1561.278	888.690	593.146	-1489.247	814.850	565.250	-1344.547	559.915	724.973	-1306.732	621.153	721.213	-1321.834	572.193	627.110	-1298.173	629.122	631.444	-1585.818	862.140	532.344	-1576.755	735.176	522.580	-1357.632	582.911	549.837	-1340.054	720.988	532.827	-1633.994	878.875	433.537	-1706.446	879.839	458.311	-1662.959	880.906	338.800	-1731.997	886.715	367.666	-1309.704	565.735	448.461	-1370.352	552.872	400.343	-1288.001	554.595	363.566	-1325.558	555.639	313.077	-1879.032	802.367	129.252	-1275.654	629.828	89.624	-1569.554	807.989	48.297	-966.661	631.096	181.909	-1212.084	582.004	148.134	-1202.789	672.994	159.266	-1800.095	842.802	143.094	-1766.338	755.038	147.298	-1079.082	582.449	155.727	-1112.181	655.576	169.410	-1054.628	652.606	171.012	-1677.879	851.839	79.036	-1694.882	773.046	99.913	-1640.660	786.656	76.896
-1360.975	723.073	1283.984	-1437.813	878.072	996.196	-1410.967	622.666	994.333	-1646.846	718.995	1058.528	-1498.857	932.410	694.492	-1440.519	869.689	671.444	-1556.647	888.407	591.886	-1483.547	814.990	564.302	-1338.862	559.947	724.888	-1301.450	621.282	721.296	-1315.536	572.056	626.906	-1292.037	629.006	631.542	-1580.812	862.151	531.187	-1571.359	735.138	521.282	-1351.761	582.632	549.421	-1334.370	720.344	532.615	-1629.672	878.744	433.058	-1702.174	879.656	458.306	-1659.714	880.568	338.380	-1728.666	886.609	367.883	-1304.634	565.428	447.310	-1365.647	552.908	399.398	-1283.651	554.253	362.431	-1321.302	555.690	311.836	-1878.155	802.368	130.710	-1273.179	629.598	90.225	-1569.474	808.046	48.085	-963.531	632.050	177.817	-1208.897	581.960	146.631	-1199.840	673.058	157.293	-1798.974	842.836	144.082	-1765.261	754.942	148.006	-1075.951	582.840	152.673	-1109.218	655.741	167.108	-1051.750	653.141	168.017	-1677.516	851.910	79.203	-1694.478	773.207	100.148	-1640.243	786.782	76.844
-1355.809	722.220	1283.270	-1432.683	877.473	995.330	-1405.768	622.058	993.596	-1641.880	718.281	1057.572	-1493.813	932.023	693.704	-1435.328	870.074	670.135	-1550.541	888.368	591.605	-1477.505	815.099	563.604	-1333.062	559.834	724.841	-1295.666	621.168	721.305	-1309.257	571.831	627.129	-1285.686	628.760	631.764	-1575.695	861.929	530.120	-1565.884	735.202	520.100	-1345.732	582.314	549.034	-1328.116	719.327	531.997	-1625.572	878.596	432.569	-1697.905	879.464	458.347	-1656.572	880.609	337.892	-1725.297	886.501	368.320	-1299.432	565.277	445.838	-1360.973	552.947	398.709	-1279.268	554.226	360.890	-1317.387	555.833	310.665	-1877.202	802.443	132.026	-1271.605	629.299	90.588	-1569.401	808.131	47.896	-961.073	633.038	172.987	-1206.306	582.126	145.117	-1193.522	673.404	156.135	-1797.829	842.938	144.980	-1764.168	755.002	148.739	-1073.520	583.452	149.518	-1107.003	656.117	163.878	-1049.539	653.846	164.234	-1677.132	852.027	79.348	-1693.899	773.304	100.466	-1639.959	786.853	76.890
-1350.788	721.452	1282.251	-1427.817	876.907	994.556	-1400.780	621.571	992.652	-1636.850	717.534	1056.646	-1488.413	931.649	692.718	-1429.781	869.772	669.265	-1545.997	888.026	589.944	-1472.597	814.773	562.133	-1327.180	559.609	725.025	-1289.761	621.002	721.547	-1303.021	571.513	627.251	-1279.223	628.504	631.996	-1570.181	861.787	528.907	-1560.520	735.175	518.899	-1339.472	582.034	548.840	-1321.874	718.637	531.788	-1622.150	878.860	431.312	-1693.540	879.312	458.503	-1653.818	880.757	337.812	-1721.917	886.431	368.744	-1294.274	565.097	444.528	-1356.283	552.959	397.974	-1274.936	554.272	359.257	-1313.667	555.881	309.591	-1876.347	802.512	133.704	-1270.225	629.269	90.977	-1569.315	808.158	47.753	-958.957	633.771	167.873	-1204.246	582.065	143.398	-1191.088	674.083	153.928	-1797.167	842.725	146.144	-1763.110	755.082	149.666	-1071.446	584.095	145.587	-1105.075	656.595	160.490	-1047.650	654.590	160.053	-1676.651	852.109	79.494	-1693.291	773.468	100.792	-1639.560	786.909	76.825
-1345.655	720.515	1281.515	-1422.850	876.458	993.773	-1395.737	620.905	991.959	-1631.820	716.819	1055.601	-1483.106	931.238	692.071	-1424.543	869.373	668.471	-1540.441	887.601	589.147	-1466.675	814.491	561.654	-1321.094	559.332	725.092	-1283.602	620.638	721.803	-1296.532	571.123	627.464	-1272.566	628.017	632.250	-1565.207	861.428	527.834	-1555.209	734.954	517.848	-1333.190	581.713	548.645	-1315.061	717.629	531.456	-1617.917	878.897	430.829	-1689.118	879.217	458.631	-1650.522	880.992	337.224	-1718.208	886.240	368.935	-1288.951	564.947	443.267	-1351.530	552.901	397.423	-1270.736	554.266	357.622	-1309.977	555.880	308.410	-1875.255	802.618	135.363	-1268.463	629.485	91.104	-1569.203	808.218	47.590	-957.006	634.327	162.829	-1202.612	582.014	141.442	-1188.000	674.426	153.092	-1795.664	843.042	147.335	-1761.616	755.068	150.501	-1069.447	584.461	141.577	-1103.006	657.029	156.837	-1045.684	655.000	156.033	-1676.171	852.258	79.619	-1692.686	773.548	101.317	-1639.125	787.095	76.665
-1340.653	719.768	1280.717	-1418.009	875.894	993.004	-1390.715	620.357	991.316	-1626.655	716.142	1054.606	-1477.686	930.670	691.536	-1418.928	868.842	668.116	-1533.850	887.750	588.478	-1461.281	814.467	560.279	-1314.934	558.912	725.099	-1277.156	620.030	722.031	-1289.796	570.630	627.549	-1265.777	627.368	632.701	-1559.739	861.364	526.761	-1549.679	734.912	516.626	-1326.746	581.371	548.443	-1308.383	716.944	531.269	-1613.678	879.043	429.795	-1684.404	879.189	458.604	-1647.211	881.165	336.889	-1714.605	886.151	369.484	-1283.598	564.889	441.865	-1346.665	552.691	396.983	-1266.435	554.215	356.156	-1306.440	555.838	307.402	-1874.158	802.725	137.255	-1267.128	629.558	91.375	-1569.097	808.291	47.433	-955.188	634.697	157.968	-1201.431	581.991	139.157	-1186.826	674.985	150.432	-1794.443	843.187	148.189	-1760.404	755.296	151.266	-1067.537	584.849	137.674	-1101.054	656.993	153.536	-1043.741	655.545	151.640	-1675.597	852.377	79.754	-1691.982	773.770	101.540	-1638.575	787.279	76.554
-1335.529	718.792	1280.002	-1412.670	875.191	992.263	-1385.581	619.642	990.785	-1621.416	715.498	1053.544	-1472.058	930.166	690.684	-1413.248	868.298	666.904	-1528.715	887.457	587.221	-1455.733	813.920	559.551	-1308.644	558.217	725.139	-1270.511	619.277	722.211	-1283.179	570.001	627.631	-1259.021	626.778	633.001	-1554.038	861.331	525.679	-1543.680	735.022	515.293	-1320.160	581.088	548.186	-1302.134	716.243	530.464	-1609.144	879.018	429.684	-1679.681	879.104	458.821	-1644.332	881.966	337.184	-1710.506	886.747	369.731	-1278.069	564.705	440.618	-1341.724	552.396	396.578	-1262.156	554.276	354.656	-1302.939	555.594	306.530	-1872.882	802.853	139.196	-1265.458	629.879	91.648	-1568.967	808.375	47.228	-953.042	635.167	152.987	-1200.076	582.103	136.929	-1185.091	675.448	148.538	-1792.788	843.455	149.504	-1758.791	755.249	152.277	-1065.808	585.171	134.138	-1099.133	657.271	150.450	-1041.721	655.960	147.749	-1674.919	852.549	79.847	-1691.135	774.025	101.820	-1637.969	787.386	76.492
-1330.392	717.926	1279.200	-1407.513	874.560	991.509	-1380.505	618.948	990.313	-1616.219	714.809	1052.516	-1466.347	929.584	690.248	-1407.628	867.749	666.485	-1523.317	886.966	586.303	-1449.895	813.640	558.574	-1302.216	557.545	725.134	-1263.739	618.251	722.632	-1276.635	569.356	627.974	-1252.167	625.891	633.153	-1548.366	861.346	524.667	-1538.003	734.838	514.310	-1313.709	580.841	548.155	-1295.438	715.476	530.818	-1604.452	879.131	429.092	-1674.890	879.143	459.021	-1640.669	881.652	336.577	-1707.002	886.366	370.500	-1272.608	564.771	439.321	-1336.904	551.907	396.319	-1257.717	554.411	353.156	-1299.050	555.458	305.465	-1871.588	803.039	141.268	-1263.615	630.360	91.839	-1568.785	808.474	46.966	-950.797	635.630	148.411	-1198.931	582.017	134.831	-1182.911	676.182	146.553	-1791.905	843.421	151.204	-1757.412	755.571	153.357	-1063.698	585.673	131.113	-1096.974	657.827	147.540	-1039.762	656.353	144.538	-1674.204	852.759	79.913	-1690.191	774.206	102.437	-1637.312	787.578	76.213
-1325.361	717.199	1278.443	-1402.373	873.889	990.874	-1375.281	618.207	989.883	-1611.011	714.104	1051.645	-1460.767	929.039	689.658	-1402.165	867.179	666.202	-1517.280	886.916	585.326	-1443.808	813.572	557.780	-1295.706	556.552	725.149	-1256.763	617.101	722.815	-1270.000	568.632	627.899	-1245.386	625.203	633.410	-1542.603	861.493	523.614	-1532.200	734.848	513.075	-1307.152	580.702	548.013	-1288.928	714.767	530.848	-1599.760	879.309	429.029	-1670.011	879.115	459.370	-1637.065	881.847	336.409	-1703.168	886.359	371.244	-1267.117	564.646	438.299	-1331.639	551.430	395.705	-1253.115	554.597	351.857	-1295.105	555.372	304.598	-1870.171	803.230	143.434	-1261.319	630.893	92.448	-1568.683	808.583	46.793	-948.457	636.143	144.160	-1196.992	582.067	132.920	-1179.595	676.645	145.995	-1790.250	843.760	152.501	-1755.718	755.692	154.611	-1061.679	586.350	128.402	-1094.594	658.575	144.968	-1037.495	657.122	141.263	-1673.478	853.009	80.037	-1689.262	774.526	102.744	-1636.649	787.730	76.049
-1320.172	716.186	1277.778	-1396.935	873.135	990.244	-1370.038	617.381	989.568	-1605.874	713.385	1050.709	-1454.891	928.402	689.003	-1396.249	866.763	665.151	-1510.353	887.004	585.180	-1437.532	813.256	557.487	-1289.250	555.541	725.111	-1249.957	615.761	722.819	-1263.538	567.889	627.795	-1238.596	624.136	633.648	-1536.722	861.565	522.706	-1526.267	734.884	512.019	-1300.941	580.524	548.105	-1282.822	713.919	530.643	-1595.780	879.868	427.892	-1665.121	879.163	459.791	-1633.716	882.195	336.664	-1699.245	886.472	372.015	-1261.649	564.653	437.400	-1326.325	551.049	395.254	-1248.258	554.786	350.913	-1290.578	555.212	303.903	-1868.714	803.503	145.799	-1259.294	631.422	93.030	-1568.527	808.732	46.654	-946.089	636.609	139.826	-1194.625	582.001	131.771	-1187.702	674.985	139.195	-1788.681	844.107	154.150	-1754.123	756.047	155.770	-1059.473	586.908	126.019	-1092.227	659.223	142.467	-1035.186	657.864	138.172	-1672.665	853.252	80.156	-1688.087	775.080	103.083	-1635.755	787.947	76.207
-1315.095	715.322	1277.147	-1391.540	872.365	989.571	-1364.778	616.468	989.415	-1600.648	712.701	1049.844	-1448.943	927.926	688.514	-1390.117	866.042	664.617	-1505.332	886.631	583.745	-1432.272	812.900	556.081	-1282.896	554.400	725.091	-1242.951	614.138	723.225	-1257.275	567.063	627.879	-1231.849	623.179	633.865	-1530.621	861.645	521.787	-1520.278	734.824	510.890	-1294.817	580.403	548.125	-1276.706	713.235	530.433	-1591.182	880.146	427.710	-1660.015	879.245	460.216	-1630.016	882.576	336.705	-1695.191	886.659	372.773	-1256.382	564.493	437.006	-1321.013	550.659	394.961	-1242.997	554.800	350.027	-1285.531	555.203	303.310	-1867.125	803.839	148.248	-1256.889	632.059	93.615	-1568.314	808.932	46.529	-943.466	637.286	135.168	-1191.183	582.480	130.724	-1184.730	675.320	137.878	-1787.363	844.326	156.058	-1752.202	756.380	157.098	-1057.037	587.564	123.524	-1089.761	659.956	140.048	-1032.902	658.679	134.945	-1671.883	853.674	80.257	-1686.978	775.531	103.623	-1635.128	788.198	76.061
-1309.911	714.302	1276.679	-1386.350	871.685	988.986	-1359.472	615.664	989.193	-1595.315	712.067	1048.931	-1443.045	927.416	688.208	-1384.381	865.639	664.610	-1499.026	886.540	583.086	-1425.802	812.927	555.718	-1276.518	553.129	724.876	-1236.079	612.564	723.341	-1251.016	566.104	627.684	-1225.210	621.939	634.083	-1524.556	861.778	521.092	-1514.032	734.817	509.811	-1288.969	580.166	548.146	-1270.477	712.334	530.982	-1585.766	880.437	427.709	-1654.720	879.441	460.509	-1625.995	882.921	336.464	-1690.843	886.913	373.446	-1250.403	564.903	436.230	-1315.446	550.157	394.795	-1237.708	555.016	349.716	-1280.403	555.143	303.146	-1865.352	804.165	150.883	-1254.884	632.395	94.444	-1568.140	809.169	46.158	-941.029	638.147	130.588	-1187.469	582.995	130.348	-1181.838	675.524	136.938	-1785.508	844.796	157.915	-1750.399	756.899	158.580	-1054.691	588.225	120.705	-1087.093	660.559	137.835	-1030.208	659.437	131.501	-1671.024	854.098	80.491	-1685.823	775.965	104.134	-1634.324	788.452	75.898
-1304.808	713.526	1276.029	-1380.649	870.739	988.589	-1354.159	614.706	988.946	-1590.089	711.425	1048.108	-1436.989	927.064	687.520	-1378.241	865.071	663.806	-1491.937	886.808	582.551	-1419.553	812.838	554.830	-1270.420	551.697	724.709	-1229.574	610.895	723.424	-1244.995	565.122	627.593	-1218.848	620.841	634.220	-1518.327	862.039	520.143	-1507.840	734.763	508.745	-1283.315	579.701	548.471	-1264.487	711.621	530.865	-1581.315	880.951	426.939	-1649.135	879.647	460.960	-1622.486	883.477	336.979	-1686.555	887.079	374.431	-1244.646	564.803	436.011	-1309.739	549.746	394.755	-1232.257	554.805	349.307	-1275.194	554.894	303.084	-1863.760	804.381	153.959	-1252.807	632.593	94.796	-1568.223	809.039	46.273	-938.658	639.128	125.765	-1183.221	583.946	129.878	-1178.443	676.030	136.415	-1783.552	845.289	159.747	-1748.237	757.248	160.121	-1052.243	588.859	117.986	-1084.562	661.067	135.643	-1027.920	660.228	128.298	-1670.061	854.172	80.637	-1684.488	776.343	104.786	-1633.366	788.853	75.492
-1299.718	712.687	1275.451	-1375.427	870.004	988.018	-1348.837	613.761	988.856	-1584.789	710.706	1047.330	-1430.823	926.622	687.186	-1372.233	864.572	663.500	-1486.089	886.806	581.512	-1413.563	812.514	553.977	-1264.550	550.143	724.712	-1223.410	609.200	723.465	-1239.263	564.034	627.551	-1212.812	619.406	634.344	-1511.919	862.255	519.420	-1501.331	734.791	507.698	-1277.493	579.184	548.300	-1258.647	710.809	530.907	-1575.784	881.239	426.871	-1643.578	879.742	461.658	-1618.279	883.551	337.407	-1682.014	887.240	375.567	-1238.717	564.638	435.768	-1304.130	549.027	394.981	-1226.799	554.531	349.113	-1269.997	554.428	302.923	-1861.695	804.764	156.830	-1251.725	631.918	95.997	-1568.116	809.150	46.125	-936.328	640.066	120.955	-1180.061	583.892	130.098	-1178.988	676.329	136.630	-1781.710	845.682	161.953	-1746.118	757.893	161.650	-1049.934	589.561	114.929	-1082.129	661.586	133.336	-1025.586	660.966	124.888	-1668.967	854.551	80.832	-1683.111	776.779	105.396	-1632.521	789.102	75.305
-1294.440	711.563	1275.223	-1369.637	868.980	987.547	-1343.525	612.826	988.854	-1579.550	709.929	1046.646	-1424.572	926.178	686.834	-1365.833	864.181	663.125	-1479.847	886.721	580.741	-1406.749	812.608	553.499	-1258.793	548.604	724.415	-1217.373	607.359	723.660	-1233.487	562.781	627.265	-1206.829	618.120	634.431	-1504.949	862.436	518.392	-1494.744	734.747	506.766	-1272.016	578.193	548.495	-1252.570	710.026	531.276	-1569.964	881.594	427.034	-1637.704	880.026	462.256	-1614.180	884.455	337.599	-1677.252	887.551	376.787	-1232.784	564.242	435.502	-1298.152	548.496	395.147	-1221.485	554.393	348.758	-1265.017	553.831	302.941	-1859.581	805.183	160.073	-1250.243	631.821	96.434	-1567.937	809.266	45.984	-934.236	641.118	116.155	-1177.198	583.946	129.844	-1174.315	675.925	134.253	-1779.253	846.490	163.928	-1743.875	758.452	163.246	-1047.610	590.268	112.084	-1079.845	662.116	131.204	-1023.725	661.717	121.811	-1667.939	854.711	81.094	-1681.589	777.103	106.012	-1631.607	789.327	75.070
-1289.340	710.723	1274.978	-1364.475	868.274	987.272	-1338.119	611.801	988.932	-1574.172	709.318	1045.940	-1418.043	926.104	686.399	-1359.459	863.819	662.789	-1472.995	886.882	579.907	-1400.244	812.680	552.700	-1253.396	547.028	724.067	-1211.631	605.532	723.689	-1228.103	561.454	627.061	-1201.059	616.527	634.467	-1498.143	862.763	517.665	-1487.915	734.957	505.655	-1266.206	577.222	548.305	-1246.626	709.304	531.147	-1564.922	882.307	426.399	-1631.886	880.214	462.851	-1609.661	885.349	338.304	-1672.491	887.806	378.090	-1226.786	563.697	435.206	-1292.602	547.674	395.592	-1216.203	554.159	348.229	-1260.229	553.428	302.791	-1857.007	805.552	163.064	-1248.850	631.797	96.938	-1567.794	809.354	45.867	-932.287	642.136	111.619	-1175.343	583.930	129.197	-1172.620	675.702	133.065	-1777.151	846.880	166.465	-1741.310	758.923	165.047	-1045.715	590.877	109.512	-1077.844	662.581	129.005	-1021.864	662.555	118.658	-1666.919	854.952	81.389	-1680.075	777.476	106.603	-1630.628	789.594	74.787
-1284.131	709.630	1274.893	-1358.498	867.068	986.753	-1332.882	610.817	988.988	-1568.880	708.679	1045.376	-1411.346	925.788	686.064	-1352.886	863.570	662.604	-1463.438	887.819	580.580	-1393.413	812.426	552.521	-1248.257	545.627	723.916	-1203.471	602.062	723.932	-1222.705	560.019	626.852	-1195.135	614.881	634.314	-1491.052	863.201	516.774	-1480.948	735.177	504.569	-1260.454	576.165	548.207	-1240.562	708.294	531.472	-1560.060	882.871	426.072	-1625.728	880.519	463.706	-1605.443	886.087	339.031	-1667.660	887.816	379.784	-1221.317	562.676	435.222	-1286.986	546.913	395.874	-1211.228	553.808	347.546	-1255.790	553.062	302.862	-1854.488	805.878	166.617	-1247.503	631.779	97.391	-1567.627	809.479	45.686	-930.662	642.846	107.388	-1173.837	584.017	127.833	-1162.923	678.818	127.547	-1774.475	847.648	168.900	-1739.801	760.493	167.134	-1043.866	591.327	106.919	-1076.078	662.839	126.766	-1020.142	663.097	115.794	-1665.826	855.202	81.700	-1678.497	777.638	107.218	-1629.579	789.930	74.552
-1279.026	708.735	1274.804	-1353.022	866.209	986.295	-1327.529	609.723	989.132	-1563.654	708.006	1044.902	-1404.731	925.781	685.713	-1346.481	863.406	662.544	-1459.103	887.435	578.444	-1386.545	812.636	551.678	-1243.108	544.121	723.586	-1198.288	600.326	723.911	-1217.278	558.547	626.508	-1189.392	613.007	634.393	-1483.991	863.728	516.051	-1473.851	735.494	503.626	-1254.604	575.152	548.294	-1234.716	707.323	532.249	-1551.782	882.673	427.326	-1619.406	880.768	464.555	-1600.302	886.715	339.290	-1662.281	888.217	381.157	-1215.508	562.175	434.869	-1281.675	546.149	396.296	-1206.497	553.510	347.154	-1251.537	552.711	302.876	-1851.725	806.322	170.204	-1246.329	631.813	97.707	-1567.441	809.606	45.520	-929.186	643.502	103.419	-1172.749	583.897	126.646	-1168.945	676.412	131.312	-1772.037	848.053	171.692	-1736.879	761.088	169.042	-1042.074	591.679	104.615	-1075.107	663.835	124.810	-1018.650	663.455	113.147	-1664.706	855.374	82.104	-1676.900	777.932	108.002	-1628.542	790.141	74.416
-1273.781	707.660	1274.817	-1347.551	865.151	986.238	-1322.213	608.768	989.252	-1558.335	707.404	1044.539	-1397.992	925.715	685.411	-1339.458	863.154	662.141	-1449.384	888.151	579.107	-1378.787	813.098	551.420	-1238.227	542.715	723.351	-1192.786	598.700	723.640	-1211.968	557.081	626.479	-1183.566	611.227	634.122	-1476.286	864.314	515.014	-1466.460	735.977	502.560	-1248.546	574.413	548.246	-1228.903	706.273	532.590	-1545.701	883.440	427.262	-1612.477	881.521	465.176	-1595.356	887.577	339.832	-1656.818	888.647	382.636	-1209.556	562.137	434.187	-1276.238	545.567	396.428	-1201.877	553.305	346.649	-1247.420	552.445	302.968	-1848.737	806.635	173.961	-1245.094	631.854	98.215	-1567.200	809.749	45.335	-927.745	643.796	99.477	-1171.701	583.612	125.833	-1167.397	675.993	130.910	-1769.145	848.748	174.492	-1733.452	761.850	171.065	-1040.559	591.791	102.335	-1073.660	663.864	123.026	-1016.983	663.737	110.651	-1663.382	855.731	82.367	-1675.084	778.352	108.780	-1627.529	790.315	74.173
-1268.651	706.659	1274.831	-1341.912	864.044	985.820	-1316.918	607.629	989.579	-1553.114	706.816	1044.130	-1390.940	925.414	685.425	-1332.616	862.872	662.318	-1442.978	888.407	577.790	-1371.328	813.561	550.728	-1233.064	541.476	723.161	-1187.500	597.051	723.530	-1206.670	555.743	626.319	-1177.905	609.694	634.008	-1468.696	864.942	514.176	-1458.924	736.470	501.508	-1242.562	573.695	548.444	-1222.970	705.317	532.915	-1539.482	884.168	427.415	-1605.480	882.179	465.951	-1590.168	888.087	340.673	-1651.035	889.145	384.089	-1204.474	561.109	434.212	-1271.360	544.887	397.107	-1197.299	552.942	346.173	-1243.323	552.153	303.032	-1845.538	806.936	177.932	-1244.129	631.981	98.560	-1566.912	809.912	45.112	-926.183	643.917	95.629	-1170.564	583.443	125.364	-1166.001	675.578	130.676	-1765.998	849.502	177.280	-1730.608	762.522	173.032	-1039.010	591.830	100.333	-1071.699	663.562	121.600	-1015.357	663.713	108.246	-1661.854	855.876	82.669	-1673.031	778.726	109.405	-1626.176	790.551	73.628
-1263.423	705.543	1274.962	-1336.504	862.979	985.688	-1311.677	606.551	989.748	-1547.860	706.135	1043.917	-1383.869	925.214	685.482	-1325.531	862.768	662.519	-1434.186	889.001	578.142	-1363.579	813.853	550.350	-1227.828	540.234	722.938	-1182.092	595.750	723.470	-1201.427	554.544	626.149	-1172.186	608.165	634.139	-1460.808	865.677	513.289	-1450.947	737.333	500.269	-1236.481	573.144	548.566	-1217.040	704.347	533.336	-1532.978	884.957	427.385	-1598.417	882.700	467.072	-1585.499	889.324	341.656	-1645.085	889.716	385.750	-1199.326	560.508	434.086	-1266.552	544.229	397.664	-1192.937	552.556	346.121	-1239.358	551.751	303.136	-1841.867	806.975	182.155	-1243.367	632.082	98.762	-1566.565	810.115	44.772	-924.777	643.876	91.837	-1169.232	583.641	125.199	-1165.956	674.604	131.593	-1762.645	850.165	180.279	-1726.766	763.298	175.303	-1037.667	591.697	98.677	-1070.557	664.110	119.903	-1014.059	663.465	106.355	-1660.312	856.158	82.870	-1670.955	778.991	110.062	-1624.875	790.726	73.144
