NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	38
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-01, 15:23:27	426413.75801140
DATA_INCLUDED	3D
MARKER_NAMES	Chest	ASISL	ASISR	Sacral	supLatThighL	supMedThighL	infLatThighL	infMedThighL	supLatThighR	supMedRightR	infLatThighR	infMedThighR	latKneeL	medKneeL	latKneeR	medKneeR	supAntShankL	supPostShankL	infAntShankL	infPostShankL	supAntShankR	supPostShankR	infAntShankR	infPostShankR	heelLeft	heelRight	toeLeft	toeRight	latAnkleL	medAnkleL	latAnkleR	medAnkleR	lateralFootL	proximalFootL	distalFootL	lateralFootR	proximalFootR	distalFootR
Chest X	Chest Y	Chest Z	ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	Sacral X	Sacral Y	Sacral Z	supLatThighL X	supLatThighL Y	supLatThighL Z	supMedThighL X	supMedThighL Y	supMedThighL Z	infLatThighL X	infLatThighL Y	infLatThighL Z	infMedThighL X	infMedThighL Y	infMedThighL Z	supLatThighR X	supLatThighR Y	supLatThighR Z	supMedRightR X	supMedRightR Y	supMedRightR Z	infLatThighR X	infLatThighR Y	infLatThighR Z	infMedThighR X	infMedThighR Y	infMedThighR Z	latKneeL X	latKneeL Y	latKneeL Z	medKneeL X	medKneeL Y	medKneeL Z	latKneeR X	latKneeR Y	latKneeR Z	medKneeR X	medKneeR Y	medKneeR Z	supAntShankL X	supAntShankL Y	supAntShankL Z	supPostShankL X	supPostShankL Y	supPostShankL Z	infAntShankL X	infAntShankL Y	infAntShankL Z	infPostShankL X	infPostShankL Y	infPostShankL Z	supAntShankR X	supAntShankR Y	supAntShankR Z	supPostShankR X	supPostShankR Y	supPostShankR Z	infAntShankR X	infAntShankR Y	infAntShankR Z	infPostShankR X	infPostShankR Y	infPostShankR Z	heelLeft X	heelLeft Y	heelLeft Z	heelRight X	heelRight Y	heelRight Z	toeLeft X	toeLeft Y	toeLeft Z	toeRight X	toeRight Y	toeRight Z	latAnkleL X	latAnkleL Y	latAnkleL Z	medAnkleL X	medAnkleL Y	medAnkleL Z	latAnkleR X	latAnkleR Y	latAnkleR Z	medAnkleR X	medAnkleR Y	medAnkleR Z	lateralFootL X	lateralFootL Y	lateralFootL Z	proximalFootL X	proximalFootL Y	proximalFootL Z	distalFootL X	distalFootL Y	distalFootL Z	lateralFootR X	lateralFootR Y	lateralFootR Z	proximalFootR X	proximalFootR Y	proximalFootR Z	distalFootR X	distalFootR Y	distalFootR Z	
-2747.076	771.545	1262.499	-2860.170	923.322	991.978	-2858.993	668.867	1010.195	-3075.900	790.627	1088.462	-2931.094	974.602	674.063	0.000	0.000	0.000	-2999.315	932.770	575.924	-2934.394	853.037	550.717	-2797.918	604.207	767.403	-2762.728	666.910	759.224	-2777.403	611.380	668.484	-2754.510	668.956	669.244	-3012.603	907.209	530.504	0.000	0.000	0.000	-2817.353	617.391	569.281	-2801.216	753.892	545.987	-3043.253	924.667	431.835	-3120.408	929.749	447.075	0.000	0.000	0.000	0.000	0.000	0.000	-2780.722	595.949	457.905	-2848.971	583.386	419.253	-2774.524	584.226	369.719	-2821.372	585.481	325.939	0.000	0.000	0.000	0.000	0.000	0.000	-2929.171	848.734	61.114	-2488.695	641.950	152.331	-3169.864	889.284	123.412	-3141.448	801.866	136.177	-2741.439	607.586	145.980	0.000	0.000	0.000	-3039.085	894.356	78.710	0.000	0.000	0.000	0.000	0.000	0.000	-2606.867	599.008	138.196	-2634.449	676.022	155.510	-2576.973	669.615	150.774
-2744.935	771.082	1261.706	-2857.645	922.796	991.620	-2856.182	668.310	1009.972	-3073.278	790.000	1087.902	-2929.341	974.456	674.007	0.000	0.000	0.000	-2997.425	932.491	575.772	-2932.382	852.867	550.357	-2794.916	603.521	766.957	-2759.761	666.231	758.899	-2774.415	611.175	667.566	-2751.469	668.321	669.043	-3010.173	906.581	529.407	0.000	0.000	0.000	-2813.388	617.096	568.558	-2798.603	754.151	545.365	-3042.013	924.487	431.836	-3118.856	929.300	447.305	0.000	0.000	0.000	0.000	0.000	0.000	-2777.349	596.192	457.318	-2846.905	583.562	418.978	-2771.588	584.452	369.234	-2818.314	585.761	325.572	0.000	0.000	0.000	0.000	0.000	0.000	-2928.998	848.859	60.660	-2485.938	642.864	151.269	-3169.623	889.184	123.468	-3141.102	801.814	136.203	-2737.496	607.779	145.781	0.000	0.000	0.000	-3039.128	894.275	78.763	0.000	0.000	0.000	0.000	0.000	0.000	-2604.246	599.948	136.747	-2631.585	676.587	154.657	-2574.342	670.443	150.082
-2743.809	770.516	1261.483	-2855.628	922.666	991.650	-2852.779	667.545	1009.934	-3070.577	789.387	1087.378	-2927.117	973.957	673.488	0.000	0.000	0.000	-2995.474	932.175	575.540	-2929.836	852.589	550.022	-2792.051	602.897	766.409	-2756.367	666.330	757.778	-2771.382	610.566	667.365	-2748.264	667.928	668.555	-3008.349	906.269	529.080	0.000	0.000	0.000	-2809.663	616.762	568.577	-2796.208	754.640	544.205	-3040.386	923.998	431.681	-3117.511	928.974	447.479	0.000	0.000	0.000	0.000	0.000	0.000	-2774.475	596.263	456.939	-2842.630	583.167	418.704	-2771.516	585.275	367.323	-2815.374	585.979	325.003	0.000	0.000	0.000	0.000	0.000	0.000	-2929.034	848.933	60.604	-2483.493	643.765	150.090	-3169.490	889.147	123.530	-3141.084	801.895	136.185	-2734.406	607.840	145.762	0.000	0.000	0.000	-3038.993	894.326	78.659	0.000	0.000	0.000	0.000	0.000	0.000	-2601.325	600.442	136.536	-2629.004	677.129	153.773	-2571.698	671.004	149.047
-2740.351	769.345	1261.563	-2852.580	921.852	990.823	-2850.493	667.283	1009.115	-3067.883	788.727	1086.791	-2925.080	973.613	673.231	0.000	0.000	0.000	-2993.529	931.891	575.291	-2928.211	852.766	548.803	-2788.924	602.291	765.918	-2753.418	665.334	757.704	-2768.290	610.071	666.715	-2745.062	667.400	668.299	-3006.306	905.765	528.764	0.000	0.000	0.000	-2806.571	616.566	568.298	-2792.740	754.347	544.195	-3038.859	923.663	431.463	-3115.962	928.712	447.612	0.000	0.000	0.000	0.000	0.000	0.000	-2770.431	596.191	456.176	-2840.049	583.573	418.017	-2766.128	585.172	367.719	-2812.205	586.139	324.290	0.000	0.000	0.000	0.000	0.000	0.000	-2929.045	848.952	60.451	-2480.543	644.734	148.665	-3169.270	888.995	123.686	-3140.770	801.756	136.203	-2733.822	609.130	144.119	0.000	0.000	0.000	-3039.003	894.366	78.598	0.000	0.000	0.000	0.000	0.000	0.000	-2598.576	600.984	136.260	-2626.998	677.954	153.078	-2569.526	671.935	147.938
-2736.586	768.256	1261.278	-2849.692	921.217	990.082	-2847.638	666.801	1008.745	-3065.198	788.068	1086.281	-2922.734	973.054	672.683	0.000	0.000	0.000	-2991.460	931.457	575.086	-2926.063	852.689	548.155	-2785.735	601.947	765.067	-2750.375	664.197	757.904	-2764.928	609.599	666.411	-2741.782	666.899	667.962	-3004.270	905.272	528.310	0.000	0.000	0.000	-2803.525	616.820	567.108	-2786.429	752.598	545.623	-3038.079	923.376	432.346	-3114.255	928.364	447.711	0.000	0.000	0.000	0.000	0.000	0.000	-2767.663	596.459	455.490	-2836.938	583.683	417.720	-2763.214	585.388	367.312	-2809.274	586.147	323.824	0.000	0.000	0.000	0.000	0.000	0.000	-2928.899	849.080	60.120	-2478.524	645.751	146.729	-3169.085	888.910	123.716	-3142.418	802.627	135.397	-2731.227	609.315	143.655	0.000	0.000	0.000	-3038.942	894.375	78.656	0.000	0.000	0.000	0.000	0.000	0.000	-2597.887	602.185	133.667	-2624.717	678.417	151.768	-2567.616	672.755	146.523
-2734.541	767.935	1259.960	-2847.008	920.768	989.531	-2845.058	666.368	1007.748	-3062.453	787.381	1085.655	-2920.565	972.653	672.495	0.000	0.000	0.000	-2989.244	930.939	574.758	-2922.848	852.125	547.997	-2782.479	601.173	764.694	-2747.164	663.533	757.574	-2761.675	609.236	665.757	-2738.309	666.606	667.389	-3002.260	904.943	528.095	0.000	0.000	0.000	-2801.517	616.975	566.446	-2785.159	753.454	544.383	-3035.638	922.876	431.180	-3111.953	928.127	447.054	0.000	0.000	0.000	0.000	0.000	0.000	-2764.118	596.529	455.147	-2833.183	583.104	417.182	-2763.849	586.471	364.285	-2806.905	586.331	323.742	0.000	0.000	0.000	0.000	0.000	0.000	-2928.771	849.108	59.809	-2476.824	646.786	144.662	-3168.828	888.770	123.800	-3142.396	802.587	135.333	-2728.410	609.416	143.318	0.000	0.000	0.000	-3038.996	894.510	78.573	0.000	0.000	0.000	0.000	0.000	0.000	-2594.958	602.732	133.294	-2623.173	679.126	150.685	-2565.767	673.470	144.841
-2731.640	767.016	1259.671	-2844.212	920.264	988.894	-2842.564	666.180	1006.831	-3059.651	786.635	1085.120	-2917.811	971.921	671.720	0.000	0.000	0.000	-2987.108	930.473	574.560	-2919.986	851.832	547.521	-2779.237	600.637	764.099	-2743.720	663.175	756.978	-2758.243	608.822	665.281	-2735.030	665.822	667.341	-3000.038	904.222	526.695	0.000	0.000	0.000	-2796.858	616.356	566.218	-2781.042	753.045	544.443	-3033.584	922.218	430.361	-3110.283	927.730	447.297	0.000	0.000	0.000	0.000	0.000	0.000	-2761.426	596.777	453.945	-2830.146	583.383	416.441	-2760.201	586.020	364.208	-2804.022	586.194	323.024	0.000	0.000	0.000	0.000	0.000	0.000	-2928.722	849.161	59.653	-2475.814	647.948	141.696	-3168.513	888.628	123.903	-3142.335	802.632	135.332	-2725.766	609.197	143.249	0.000	0.000	0.000	-3038.715	894.500	78.512	0.000	0.000	0.000	0.000	0.000	0.000	-2592.213	603.136	132.196	-2621.311	679.449	148.618	-2564.802	675.057	143.037
-2728.873	766.124	1259.448	-2841.870	919.903	988.761	-2838.606	665.324	1006.801	-3056.803	785.892	1084.392	-2916.006	971.843	672.038	0.000	0.000	0.000	-2984.812	930.075	574.231	-2916.990	851.437	547.054	-2775.854	599.935	763.805	-2740.363	662.512	756.637	-2754.485	608.517	664.702	-2731.472	665.350	667.039	-2998.130	903.952	526.573	0.000	0.000	0.000	-2792.743	615.945	565.908	-2777.704	752.979	543.577	-3031.849	921.883	430.261	-3108.314	927.101	447.309	0.000	0.000	0.000	0.000	0.000	0.000	-2758.078	596.705	453.383	-2826.941	582.920	416.670	-2753.894	585.401	365.388	-2800.932	586.138	322.097	0.000	0.000	0.000	0.000	0.000	0.000	-2928.678	849.247	59.489	-2474.645	649.113	138.972	-3168.243	888.494	123.981	-3141.751	802.430	135.405	-2724.186	609.289	142.644	0.000	0.000	0.000	-3038.712	894.510	78.445	0.000	0.000	0.000	0.000	0.000	0.000	-2592.712	604.215	129.532	-2620.440	680.213	147.463	-2563.703	676.050	141.058
-2726.013	765.231	1259.093	-2839.074	919.297	988.236	-2835.768	664.739	1006.593	-3053.887	785.125	1083.807	-2913.589	971.323	671.668	0.000	0.000	0.000	-2982.323	929.794	573.676	-2914.948	851.401	546.347	-2772.516	599.258	763.332	-2736.905	661.879	756.258	-2751.090	607.860	664.499	-2727.819	665.060	666.634	-2995.904	903.597	526.290	0.000	0.000	0.000	-2788.703	615.548	565.773	-2775.511	753.281	542.645	-3030.243	921.611	430.200	-3106.191	926.378	447.264	0.000	0.000	0.000	0.000	0.000	0.000	-2753.896	596.446	453.003	-2823.508	582.633	416.463	-2748.729	584.660	364.923	-2799.093	586.177	321.958	0.000	0.000	0.000	0.000	0.000	0.000	-2928.396	849.282	59.111	-2473.749	650.197	136.125	-3168.004	888.419	124.099	-3141.470	802.343	135.430	-2721.718	609.077	141.884	0.000	0.000	0.000	-3038.618	894.549	78.408	0.000	0.000	0.000	0.000	0.000	0.000	-2590.123	604.647	128.255	-2619.491	680.994	145.663	-2562.328	676.402	138.258
-2722.829	764.311	1258.404	-2835.977	918.550	987.535	-2832.553	664.220	1005.961	-3050.993	784.355	1083.062	-2911.029	970.657	671.281	0.000	0.000	0.000	-2979.915	929.500	573.175	-2912.263	851.124	545.833	-2768.949	598.593	762.813	-2733.375	661.251	756.002	-2747.470	607.396	663.993	-2724.121	664.730	666.154	-2993.265	903.009	525.474	0.000	0.000	0.000	-2785.513	615.509	564.760	-2771.837	752.920	542.775	-3028.407	921.165	430.041	-3104.898	925.637	448.290	0.000	0.000	0.000	0.000	0.000	0.000	-2751.348	596.747	451.610	-2820.755	582.482	415.889	-2746.244	584.697	364.304	-2796.703	586.111	321.511	0.000	0.000	0.000	0.000	0.000	0.000	-2928.028	849.254	58.650	-2472.848	651.310	133.153	-3167.723	888.240	124.283	-3141.462	802.276	135.424	-2721.533	609.678	140.574	0.000	0.000	0.000	-3037.997	894.496	77.964	0.000	0.000	0.000	0.000	0.000	0.000	-2589.686	605.397	126.242	-2618.576	681.458	143.758	-2561.855	677.524	136.356
-2722.210	764.089	1257.648	-2833.314	918.108	987.065	-2829.863	663.883	1005.348	-3048.037	783.607	1082.470	-2908.607	970.239	670.984	0.000	0.000	0.000	-2977.449	929.126	572.530	-2909.989	851.040	544.832	-2765.247	598.146	762.213	-2729.613	661.119	755.303	-2743.587	607.057	663.515	-2720.367	664.266	665.816	-2990.892	902.526	525.217	0.000	0.000	0.000	-2782.483	615.591	563.814	-2767.637	752.296	542.430	-3026.557	920.841	429.857	-3103.066	925.167	448.454	0.000	0.000	0.000	0.000	0.000	0.000	-2747.883	596.575	450.828	-2817.994	582.284	415.626	-2743.483	584.459	363.910	-2794.163	585.816	320.823	0.000	0.000	0.000	0.000	0.000	0.000	-2928.117	849.347	58.519	-2472.106	652.280	130.398	-3167.330	888.062	124.284	-3140.767	802.114	135.626	-2720.515	609.682	139.838	0.000	0.000	0.000	-3038.489	894.592	78.388	0.000	0.000	0.000	0.000	0.000	0.000	-2589.077	606.028	124.215	-2617.761	682.039	142.069	-2561.143	678.311	134.180
-2718.012	763.234	1257.459	-2830.853	917.733	986.866	-2827.329	663.426	1004.406	-3045.101	782.827	1081.757	-2906.123	969.730	670.696	0.000	0.000	0.000	-2975.040	928.715	571.837	-2907.123	850.581	544.528	-2761.615	597.697	761.706	-2726.135	660.340	755.220	-2739.749	606.619	663.187	-2716.593	663.755	665.543	-2987.981	901.824	524.326	0.000	0.000	0.000	-2778.526	614.994	563.823	-2762.760	751.263	542.758	-3024.610	920.329	429.716	-3100.504	924.727	448.168	0.000	0.000	0.000	0.000	0.000	0.000	-2744.511	596.422	450.374	-2815.323	582.075	415.479	-2740.667	584.353	362.508	-2791.954	585.518	320.382	0.000	0.000	0.000	0.000	0.000	0.000	-2927.891	849.373	58.221	-2471.391	653.256	127.593	-3167.190	888.009	124.499	-3140.254	801.978	135.493	-2719.691	609.758	138.749	0.000	0.000	0.000	-3037.800	894.599	77.953	0.000	0.000	0.000	0.000	0.000	0.000	-2587.492	606.357	122.860	-2617.037	682.437	140.146	-2559.889	678.444	131.464
-2715.132	762.217	1257.262	-2827.732	917.094	986.149	-2823.187	662.465	1004.175	-3042.114	782.027	1081.106	-2903.423	969.105	670.222	0.000	0.000	0.000	-2972.753	928.366	571.325	-2903.939	850.013	544.224	-2757.900	597.106	761.241	-2722.455	659.723	754.839	-2736.005	606.140	662.735	-2712.856	663.187	665.360	-2985.474	901.353	524.031	0.000	0.000	0.000	-2773.891	614.377	563.266	-2759.615	751.136	541.866	-3022.753	919.908	429.555	-3097.929	924.441	447.544	0.000	0.000	0.000	0.000	0.000	0.000	-2741.958	596.548	449.117	-2812.053	581.333	415.547	-2738.025	584.128	361.942	-2790.035	585.368	320.007	0.000	0.000	0.000	0.000	0.000	0.000	-2927.763	849.412	57.955	-2470.713	654.248	125.160	-3166.741	887.842	124.588	-3140.080	801.839	135.724	-2718.863	609.821	137.758	0.000	0.000	0.000	-3037.694	894.631	77.927	0.000	0.000	0.000	0.000	0.000	0.000	-2586.950	606.999	120.755	-2616.463	683.120	138.559	-2559.852	679.166	130.390
-2711.716	761.165	1256.310	-2824.934	916.557	985.722	-2819.858	661.851	1003.785	-3039.102	781.200	1080.386	-2900.557	968.408	669.626	0.000	0.000	0.000	-2970.508	928.087	570.816	-2901.495	849.941	542.889	-2754.209	596.367	760.949	-2718.713	659.115	754.593	-2732.124	605.592	662.367	-2709.026	662.800	665.083	-2983.045	900.986	523.762	0.000	0.000	0.000	-2769.255	613.878	563.182	-2756.314	750.775	541.394	-3020.694	919.453	429.438	-3095.806	923.945	447.764	0.000	0.000	0.000	0.000	0.000	0.000	-2738.403	596.169	448.330	-2808.420	581.108	414.246	-2735.400	584.196	360.947	-2787.554	584.969	319.287	0.000	0.000	0.000	0.000	0.000	0.000	-2927.803	849.511	57.710	-2469.754	655.124	122.505	-3166.475	887.718	124.735	-3139.881	801.778	135.706	-2718.446	609.970	136.533	0.000	0.000	0.000	-3037.659	894.708	77.854	0.000	0.000	0.000	0.000	0.000	0.000	-2586.061	607.610	119.150	-2615.307	683.206	136.820	-2558.361	679.331	127.740
-2708.878	760.440	1255.931	-2822.123	915.936	985.449	-2817.097	661.430	1003.174	-3036.042	780.307	1079.726	-2898.037	967.965	669.371	0.000	0.000	0.000	-2968.248	927.775	570.423	-2898.795	849.606	542.469	-2750.365	595.832	760.458	-2715.010	658.565	754.325	-2728.174	605.222	661.903	-2705.069	662.631	664.482	-2980.434	900.536	523.497	0.000	0.000	0.000	-2766.360	613.768	562.487	-2754.307	750.903	540.509	-3018.442	919.015	428.879	-3094.261	923.339	448.584	0.000	0.000	0.000	0.000	0.000	0.000	-2735.003	595.954	447.744	-2806.186	580.681	414.185	-2736.652	585.778	358.456	-2785.170	584.575	318.632	0.000	0.000	0.000	0.000	0.000	0.000	-2927.651	849.569	57.410	-2468.990	655.857	120.394	-3166.051	887.549	124.888	-3138.865	801.446	136.010	-2718.683	610.605	135.060	0.000	0.000	0.000	-3037.518	894.729	77.799	0.000	0.000	0.000	0.000	0.000	0.000	-2584.485	607.865	117.718	-2614.762	683.844	135.628	-2557.928	680.220	126.460
-2706.115	759.718	1255.652	-2819.040	915.379	984.813	-2813.679	660.819	1002.619	-3032.999	779.431	1079.032	-2895.528	967.546	669.330	0.000	0.000	0.000	-2965.913	927.399	570.074	-2895.465	849.072	542.407	-2746.634	595.193	760.249	-2711.012	658.404	753.561	-2724.304	604.791	661.504	-2701.157	662.163	664.092	-2977.384	899.890	522.626	0.000	0.000	0.000	-2763.027	613.870	561.203	-2747.364	748.608	541.928	-3015.966	918.423	428.132	-3091.635	922.425	448.567	0.000	0.000	0.000	0.000	0.000	0.000	-2732.407	595.942	446.632	-2803.239	580.004	414.004	-2731.269	584.359	359.227	-2783.353	584.317	318.277	0.000	0.000	0.000	0.000	0.000	0.000	-2927.646	849.663	57.220	-2467.868	656.445	117.703	-3165.614	887.367	124.969	-3138.544	801.396	136.097	-2716.618	610.473	134.325	0.000	0.000	0.000	-3037.303	894.845	77.511	0.000	0.000	0.000	0.000	0.000	0.000	-2584.006	608.369	116.106	-2613.254	683.893	133.701	-2556.715	680.435	124.307
-2702.926	758.672	1255.003	-2816.035	914.751	984.207	-2809.991	660.079	1001.940	-3029.821	778.539	1078.356	-2892.370	966.798	668.542	0.000	0.000	0.000	-2960.473	925.401	570.904	-2893.146	848.828	541.338	-2742.643	595.001	759.444	-2707.407	657.181	753.822	-2720.530	604.317	661.047	-2697.332	661.562	663.820	-2974.968	899.544	522.824	0.000	0.000	0.000	-2759.426	613.247	561.253	-2745.375	748.866	540.241	-3013.792	917.988	427.837	-3089.227	921.678	448.755	0.000	0.000	0.000	0.000	0.000	0.000	-2728.788	595.592	445.838	-2799.792	579.453	413.426	-2727.823	583.944	358.308	-2780.662	583.943	317.550	0.000	0.000	0.000	0.000	0.000	0.000	-2927.501	849.676	57.001	-2466.869	656.914	115.453	-3165.179	887.195	125.121	-3138.300	801.314	136.165	-2715.097	610.334	133.932	0.000	0.000	0.000	-3037.193	894.799	77.597	0.000	0.000	0.000	0.000	0.000	0.000	-2583.768	610.060	113.820	-2612.371	684.472	132.549	-2555.826	681.080	122.810
-2699.793	757.542	1254.668	-2813.643	914.449	984.426	-2806.569	659.404	1001.451	-3026.713	777.608	1077.693	-2889.919	966.512	668.561	0.000	0.000	0.000	-2957.249	924.714	570.105	-2889.195	848.026	541.324	-2738.865	594.207	759.083	-2703.539	656.909	753.015	-2716.803	603.878	660.551	-2693.622	660.992	663.517	-2972.204	899.071	522.497	0.000	0.000	0.000	-2754.828	612.478	561.084	-2742.981	748.590	539.685	-3011.395	917.385	427.527	-3086.750	921.127	448.952	0.000	0.000	0.000	0.000	0.000	0.000	-2726.340	595.388	445.479	-2797.136	579.104	412.673	-2725.704	583.764	357.526	-2777.913	583.609	316.901	0.000	0.000	0.000	0.000	0.000	0.000	-2927.337	849.856	56.454	-2465.718	657.157	112.743	-3164.756	887.130	125.360	-3137.486	801.159	136.431	-2711.505	609.375	133.930	0.000	0.000	0.000	-3037.092	894.964	77.582	0.000	0.000	0.000	0.000	0.000	0.000	-2582.585	610.290	112.206	-2611.067	684.800	130.905	-2554.487	681.261	120.852
-2696.995	756.865	1254.403	-2810.321	913.577	983.652	-2803.291	658.858	1001.188	-3023.468	776.691	1077.054	-2886.834	965.784	668.072	0.000	0.000	0.000	-2954.315	924.182	569.761	-2885.467	847.386	541.286	-2735.194	593.444	758.823	-2699.571	656.438	752.584	-2713.078	603.477	660.120	-2689.890	660.423	663.206	-2968.529	898.180	521.248	0.000	0.000	0.000	-2751.421	612.012	560.904	-2739.846	748.020	539.493	-3009.048	916.986	427.310	-3083.836	920.708	448.487	0.000	0.000	0.000	0.000	0.000	0.000	-2723.307	595.169	444.321	-2794.215	578.524	412.510	-2723.010	583.665	356.942	-2775.597	583.233	316.501	0.000	0.000	0.000	0.000	0.000	0.000	-2927.216	849.970	56.190	-2464.673	657.268	110.043	-3164.416	887.076	125.566	-3136.827	800.991	136.644	-2713.044	611.097	131.678	0.000	0.000	0.000	-3036.998	894.990	77.605	0.000	0.000	0.000	0.000	0.000	0.000	-2581.453	610.453	110.476	-2609.750	684.702	129.543	-2552.847	680.982	118.184
-2693.905	756.094	1254.125	-2806.970	912.805	983.025	-2800.431	658.641	1000.375	-3020.313	775.771	1076.388	-2883.746	965.234	667.491	0.000	0.000	0.000	-2951.352	923.714	569.481	-2882.432	846.995	540.466	-2731.283	593.075	758.244	-2695.696	655.915	752.180	-2709.521	603.042	659.494	-2686.082	660.124	662.500	-2965.708	897.806	521.018	0.000	0.000	0.000	-2748.924	611.978	560.037	-2734.358	746.368	539.895	-3007.136	916.776	427.790	-3081.350	920.248	448.843	0.000	0.000	0.000	0.000	0.000	0.000	-2719.886	594.830	443.733	-2790.859	577.929	412.039	-2720.564	583.593	355.864	-2772.853	582.925	315.806	0.000	0.000	0.000	0.000	0.000	0.000	-2927.041	849.980	55.868	-2463.443	657.201	107.150	-3163.826	886.982	125.873	-3136.171	800.898	136.926	-2711.051	610.912	131.221	0.000	0.000	0.000	-3036.795	894.994	77.557	0.000	0.000	0.000	0.000	0.000	0.000	-2580.260	610.450	108.772	-2608.392	685.077	127.897	-2552.490	681.739	117.246
-2689.894	754.682	1253.756	-2803.887	912.281	982.449	-2796.230	657.805	999.976	-3017.064	774.861	1075.827	-2880.728	964.635	667.265	0.000	0.000	0.000	-2948.134	923.143	569.116	-2879.725	846.860	539.650	-2727.637	592.404	757.874	-2692.128	654.919	751.902	-2705.978	602.367	659.134	-2682.539	659.262	662.191	-2962.099	897.088	520.086	0.000	0.000	0.000	-2746.886	612.072	558.913	-2732.009	746.239	538.841	-3004.746	916.447	427.742	-3078.604	919.674	448.851	0.000	0.000	0.000	0.000	0.000	0.000	-2717.293	594.779	442.888	-2788.307	577.591	411.730	-2717.628	583.316	355.240	-2770.360	582.612	315.350	0.000	0.000	0.000	0.000	0.000	0.000	-2926.925	850.131	55.449	-2462.443	657.080	104.413	-3163.178	886.888	126.197	-3135.644	800.825	137.022	-2709.387	610.795	130.890	0.000	0.000	0.000	-3036.629	895.145	77.486	0.000	0.000	0.000	0.000	0.000	0.000	-2579.323	610.575	107.075	-2607.190	684.764	126.502	-2551.005	681.486	114.879
-2687.623	754.120	1253.227	-2801.122	911.798	982.410	-2792.892	657.120	999.831	-3013.773	773.887	1075.188	-2877.646	964.104	666.950	0.000	0.000	0.000	-2944.941	922.531	568.700	-2876.772	846.568	539.100	-2723.965	591.678	757.313	-2688.156	654.442	751.080	-2702.396	601.791	658.515	-2678.854	658.690	661.685	-2959.312	896.757	520.299	0.000	0.000	0.000	-2743.150	611.374	558.685	-2729.645	745.997	537.961	-3002.284	916.183	427.699	-3073.097	918.315	450.473	0.000	0.000	0.000	0.000	0.000	0.000	-2714.097	594.420	442.028	-2785.114	577.000	411.628	-2715.738	583.660	354.275	-2767.949	582.455	314.920	0.000	0.000	0.000	0.000	0.000	0.000	-2926.787	850.285	55.059	-2461.420	656.836	101.668	-3162.475	886.844	126.503	-3134.760	800.718	137.326	-2708.277	610.713	130.450	0.000	0.000	0.000	-3036.421	895.137	77.471	0.000	0.000	0.000	0.000	0.000	0.000	-2578.084	610.265	105.265	-2606.040	684.670	125.297	-2549.975	681.423	113.185
-2683.780	753.032	1252.816	-2798.144	911.219	982.105	-2788.742	656.403	999.515	-3010.451	772.906	1074.608	-2874.246	963.473	666.423	0.000	0.000	0.000	-2941.786	921.743	567.612	-2872.738	845.955	538.538	-2720.270	591.002	756.870	-2684.373	653.679	750.668	-2699.008	600.971	658.121	-2675.167	658.094	661.016	-2956.082	896.342	520.059	0.000	0.000	0.000	-2738.507	610.290	558.940	-2727.841	745.904	537.050	-2999.434	915.820	427.256	-3069.550	917.393	449.863	0.000	0.000	0.000	0.000	0.000	0.000	-2710.991	594.099	441.684	-2781.272	576.143	411.334	-2713.918	583.763	353.100	-2764.944	581.758	314.536	0.000	0.000	0.000	0.000	0.000	0.000	-2926.295	850.278	54.514	-2460.354	656.528	99.098	-3161.824	886.845	126.844	-3133.822	800.532	137.604	-2706.681	610.407	130.113	0.000	0.000	0.000	-3036.167	895.170	77.500	0.000	0.000	0.000	0.000	0.000	0.000	-2577.383	610.280	103.908	-2605.057	684.847	124.402	-2548.845	681.149	111.263
-2680.622	752.171	1252.818	-2794.910	910.536	981.731	-2788.355	657.276	999.260	-3007.100	771.882	1074.157	-2871.178	963.006	666.451	0.000	0.000	0.000	-2938.234	921.221	567.125	-2868.404	845.193	538.467	-2716.570	590.502	756.088	-2680.581	653.043	750.039	-2695.363	600.279	657.566	-2671.476	657.346	660.452	-2952.300	895.738	519.282	0.000	0.000	0.000	-2735.373	609.910	558.490	-2724.712	745.234	536.985	-2996.697	915.418	427.094	-3066.575	916.823	450.137	0.000	0.000	0.000	0.000	0.000	0.000	-2707.212	593.436	441.307	-2778.811	576.241	410.467	-2711.453	583.477	352.696	-2762.252	581.408	314.130	0.000	0.000	0.000	0.000	0.000	0.000	-2926.401	850.378	54.240	-2459.383	656.283	96.436	-3161.965	886.818	128.206	-3132.813	800.243	138.361	-2704.872	610.142	129.761	0.000	0.000	0.000	-3035.927	895.228	77.536	0.000	0.000	0.000	0.000	0.000	0.000	-2576.322	610.077	102.327	-2603.753	684.789	122.577	-2546.297	679.508	108.217
