NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	38
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-01, 15:19:17	426163.54571810
DATA_INCLUDED	3D
MARKER_NAMES	Chest	ASISL	ASISR	Sacral	supLatThighL	supMedThighL	infLatThighL	infMedThighL	supLatThighR	supMedRightR	infLatThighR	inMedThighR	latKneeL	medKneeL	latKneeR	medKneeR	supAntShankL	supPostShankL	infAntShankL	infPostShankL	supAntShankR	supPostShankR	infAntShankR	infPostShankR	heelLeft	heelRight	toeLeft	toeRight	latAnkleL	medAnkleL	latAnkleR	medAnkleR	lateralFootL	proximalFootL	distalFootL	lateralFootR	proximalFootR	distalFootR
Chest X	Chest Y	Chest Z	ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	Sacral X	Sacral Y	Sacral Z	supLatThighL X	supLatThighL Y	supLatThighL Z	supMedThighL X	supMedThighL Y	supMedThighL Z	infLatThighL X	infLatThighL Y	infLatThighL Z	infMedThighL X	infMedThighL Y	infMedThighL Z	supLatThighR X	supLatThighR Y	supLatThighR Z	supMedRightR X	supMedRightR Y	supMedRightR Z	infLatThighR X	infLatThighR Y	infLatThighR Z	inMedThighR X	inMedThighR Y	inMedThighR Z	latKneeL X	latKneeL Y	latKneeL Z	medKneeL X	medKneeL Y	medKneeL Z	latKneeR X	latKneeR Y	latKneeR Z	medKneeR X	medKneeR Y	medKneeR Z	supAntShankL X	supAntShankL Y	supAntShankL Z	supPostShankL X	supPostShankL Y	supPostShankL Z	infAntShankL X	infAntShankL Y	infAntShankL Z	infPostShankL X	infPostShankL Y	infPostShankL Z	supAntShankR X	supAntShankR Y	supAntShankR Z	supPostShankR X	supPostShankR Y	supPostShankR Z	infAntShankR X	infAntShankR Y	infAntShankR Z	infPostShankR X	infPostShankR Y	infPostShankR Z	heelLeft X	heelLeft Y	heelLeft Z	heelRight X	heelRight Y	heelRight Z	toeLeft X	toeLeft Y	toeLeft Z	toeRight X	toeRight Y	toeRight Z	latAnkleL X	latAnkleL Y	latAnkleL Z	medAnkleL X	medAnkleL Y	medAnkleL Z	latAnkleR X	latAnkleR Y	latAnkleR Z	medAnkleR X	medAnkleR Y	medAnkleR Z	lateralFootL X	lateralFootL Y	lateralFootL Z	proximalFootL X	proximalFootL Y	proximalFootL Z	distalFootL X	distalFootL Y	distalFootL Z	lateralFootR X	lateralFootR Y	lateralFootR Z	proximalFootR X	proximalFootR Y	proximalFootR Z	distalFootR X	distalFootR Y	distalFootR Z	
-1612.296	706.352	1296.182	-1684.758	852.807	1018.624	-1695.083	593.507	1008.332	-1913.416	727.139	1070.050	-1642.265	889.548	708.807	-1587.448	820.972	708.359	-1656.324	854.302	587.126	-1586.290	773.129	588.688	-1647.361	509.157	761.340	-1598.569	561.257	748.734	-1627.191	504.227	662.680	-1592.182	555.246	659.007	-1657.853	831.548	538.571	-1653.793	701.139	544.023	-1683.194	512.007	553.333	-1649.705	648.466	519.571	-1734.917	856.554	445.987	-1658.533	844.019	441.836	-1728.969	860.857	350.353	-1657.898	844.298	343.850	-1831.827	517.922	509.866	-1769.333	509.804	461.363	-1903.506	535.452	444.417	-1847.753	516.950	420.684	-1809.796	773.959	106.048	-2081.417	646.413	356.689	-1492.214	755.780	62.522	-1962.096	604.852	58.459	-1740.119	811.800	122.384	-1714.571	722.865	134.563	-2031.179	582.435	305.094	-1996.740	665.238	290.792	-1600.561	807.797	79.440	-1626.478	730.965	98.889	-1568.960	739.199	82.205	-2012.156	571.547	169.258	-1974.868	630.587	144.192	-1979.932	636.124	201.917
-1607.981	706.068	1297.000	-1680.084	853.283	1019.413	-1690.091	594.018	1009.343	-1908.715	727.035	1070.798	-1639.312	890.096	708.523	-1584.529	821.651	708.143	-1654.327	854.815	587.064	-1584.031	773.745	588.253	-1638.081	509.750	764.401	-1591.389	562.520	751.514	-1618.162	504.859	665.419	-1583.664	556.116	662.014	-1656.445	832.229	538.487	-1651.051	701.374	544.190	-1673.469	511.792	555.460	-1640.132	648.641	522.019	-1733.425	856.701	446.085	-1657.099	844.249	441.718	-1727.903	860.957	350.486	-1656.777	844.504	343.720	-1821.816	517.769	510.956	-1759.131	509.474	462.798	-1892.968	535.230	445.332	-1837.803	516.386	421.949	-1809.699	773.869	106.109	-2070.491	646.849	356.488	-1492.116	755.867	62.337	-1949.510	603.868	59.019	-1740.133	811.817	122.680	-1714.261	722.872	134.622	-2019.929	582.584	305.398	-1985.606	665.336	290.968	-1600.443	807.803	79.358	-1626.257	731.020	98.839	-1568.836	739.240	82.075	-2000.154	571.045	170.080	-1963.403	630.945	144.667	-1967.956	635.738	202.576
-1603.563	705.877	1297.790	-1675.783	853.798	1020.075	-1684.978	594.538	1010.458	-1903.952	727.011	1071.443	-1636.887	890.356	708.824	-1581.400	822.240	707.167	-1652.371	855.067	587.020	-1581.682	774.347	587.621	-1631.424	510.624	766.670	-1583.717	563.658	754.568	-1609.217	505.417	668.231	-1575.165	557.040	664.962	-1654.457	832.482	538.246	-1648.934	701.589	544.245	-1663.598	511.750	557.686	-1630.701	648.920	524.357	-1731.988	856.757	446.270	-1655.578	844.449	441.551	-1726.947	860.983	350.696	-1655.648	844.613	343.529	-1811.738	517.764	511.749	-1748.581	509.950	463.922	-1882.423	535.206	445.648	-1827.164	516.387	422.676	-1809.619	773.815	106.222	-2059.592	647.114	356.082	-1492.033	755.890	62.150	-1936.731	602.851	59.472	-1740.112	811.748	122.885	-1713.945	722.837	134.712	-2008.663	582.623	305.364	-1974.516	665.320	291.145	-1600.290	807.803	79.289	-1626.139	731.048	98.721	-1568.712	739.334	81.965	-1987.872	570.678	170.314	-1950.845	630.137	144.840	-1956.068	635.470	202.702
-1599.203	705.520	1298.625	-1671.369	854.240	1020.795	-1680.040	595.100	1011.605	-1899.197	726.804	1072.054	-1636.088	890.016	708.252	-1578.472	822.986	706.733	-1650.375	855.360	587.060	-1579.536	774.867	587.096	-1624.341	511.069	769.163	-1576.626	564.729	757.053	-1600.437	505.965	671.001	-1566.807	557.940	668.004	-1652.776	832.764	538.251	-1646.859	701.840	544.000	-1653.693	511.744	559.748	-1621.269	649.284	526.240	-1730.621	856.874	446.382	-1654.874	844.579	441.860	-1725.958	861.018	350.839	-1654.609	844.699	343.365	-1801.755	517.658	512.347	-1738.300	509.991	465.076	-1872.000	535.133	445.786	-1816.463	516.464	423.161	-1809.250	773.523	106.122	-2048.644	647.432	355.285	-1491.855	755.964	61.894	-1923.586	601.823	59.792	-1739.993	811.765	123.080	-1713.592	722.771	134.775	-1997.241	582.647	305.009	-1963.303	665.388	291.000	-1600.135	807.808	79.245	-1626.000	731.047	98.741	-1568.560	739.427	81.878	-1975.568	570.063	170.633	-1938.374	629.499	144.795	-1944.058	634.989	203.038
-1594.762	705.157	1299.640	-1666.912	854.602	1021.558	-1675.277	595.707	1012.693	-1894.557	726.547	1072.719	-1632.434	890.510	708.110	-1575.356	823.242	705.825	-1648.397	855.537	587.053	-1577.359	775.091	586.602	-1616.152	511.837	771.778	-1569.582	565.747	760.041	-1591.920	506.515	673.835	-1558.507	558.728	670.940	-1650.449	832.618	538.335	-1643.809	701.373	544.072	-1644.061	511.678	561.809	-1611.948	649.590	528.608	-1729.132	856.992	446.404	-1652.915	844.654	441.375	-1724.907	861.092	350.924	-1653.747	844.918	343.304	-1791.942	517.375	512.971	-1727.965	510.017	466.268	-1861.614	534.960	445.793	-1805.815	516.423	423.644	-1808.214	772.903	105.980	-2037.821	647.487	354.415	-1491.767	756.010	61.666	-1910.144	600.820	60.021	-1739.836	811.796	123.331	-1713.243	722.779	134.855	-1985.822	582.556	304.423	-1951.951	665.272	290.691	-1600.005	807.803	79.177	-1625.859	731.022	98.728	-1568.427	739.418	81.742	-1962.944	569.618	170.430	-1925.924	629.006	144.514	-1933.374	636.248	202.179
-1590.424	704.938	1300.602	-1661.810	856.024	1022.241	-1670.677	596.475	1013.734	-1889.796	726.355	1073.262	-1629.315	890.684	707.818	-1572.526	823.450	705.450	-1646.283	855.503	587.117	-1575.255	775.295	586.091	-1608.813	512.432	774.376	-1561.961	566.672	763.497	-1583.301	507.082	676.682	-1550.253	559.545	673.999	-1648.737	832.787	538.351	-1642.117	701.584	543.773	-1634.448	511.700	563.882	-1602.872	649.859	530.927	-1727.915	856.988	446.554	-1651.569	844.766	441.278	-1723.940	861.056	351.123	-1653.019	845.184	343.230	-1782.416	517.025	513.652	-1717.885	510.039	467.376	-1851.313	534.738	445.654	-1795.149	516.459	423.975	-1808.065	772.796	106.072	-2026.906	647.641	352.965	-1491.627	756.052	61.483	-1896.785	600.115	59.772	-1739.611	811.690	123.513	-1712.894	722.646	135.149	-1974.391	582.492	303.596	-1940.662	665.175	290.081	-1599.838	807.771	79.142	-1625.691	731.057	98.632	-1568.295	739.417	81.641	-1950.317	569.114	170.154	-1912.571	627.753	144.334	-1919.817	634.951	201.833
-1586.238	704.860	1301.231	-1656.668	856.272	1022.849	-1666.236	597.299	1014.749	-1885.099	726.103	1073.800	-1626.868	890.967	707.936	-1569.571	823.648	705.391	-1644.405	855.752	587.096	-1573.275	775.445	585.658	-1601.286	513.034	776.840	-1555.379	567.695	766.070	-1574.774	507.654	679.462	-1542.156	560.334	676.999	-1646.665	832.797	538.078	-1640.273	701.602	543.821	-1625.008	511.696	566.058	-1593.788	650.080	533.286	-1726.682	857.002	446.707	-1650.478	844.893	441.314	-1723.092	861.026	351.293	-1652.173	845.279	343.329	-1772.650	516.802	513.868	-1707.688	510.117	468.343	-1841.200	534.667	445.188	-1784.439	516.499	424.416	-1807.966	772.685	106.176	-2016.005	647.764	351.320	-1491.527	756.070	61.188	-1883.573	599.651	59.458	-1739.172	811.546	123.527	-1712.610	722.467	135.267	-1961.922	581.820	302.864	-1929.256	664.991	289.399	-1599.711	807.764	79.126	-1625.551	731.046	98.484	-1568.120	739.481	81.504	-1937.250	568.498	169.572	-1899.730	627.482	143.660	-1908.697	635.848	200.679
-1581.934	704.696	1301.967	-1652.594	856.625	1024.072	-1661.798	598.148	1015.732	-1880.464	725.808	1074.361	-1624.352	891.166	708.049	-1566.620	823.786	704.201	-1642.232	855.705	587.044	-1570.583	775.349	585.236	-1593.542	513.685	779.371	-1548.467	568.626	768.617	-1566.466	508.220	682.119	-1534.183	561.135	680.034	-1645.222	833.013	538.259	-1637.776	701.715	543.811	-1615.732	511.781	568.087	-1584.830	650.317	535.543	-1725.430	856.961	446.964	-1649.340	844.987	441.274	-1722.153	861.094	351.390	-1651.228	845.348	343.117	-1763.164	516.526	514.248	-1697.701	510.097	469.414	-1830.968	534.445	444.861	-1773.980	516.477	424.652	-1807.855	772.589	106.351	-2005.179	647.771	349.453	-1491.371	756.096	60.967	-1869.258	598.722	59.263	-1738.666	811.392	123.790	-1712.436	722.308	135.384	-1950.611	581.767	301.719	-1918.033	664.920	288.650	-1599.551	807.741	79.065	-1625.414	730.983	98.469	-1568.004	739.453	81.388	-1924.356	568.001	168.819	-1886.474	626.932	143.194	-1894.752	633.929	201.009
-1577.576	704.561	1302.806	-1647.889	856.822	1024.854	-1657.517	598.986	1016.615	-1875.772	725.594	1074.813	-1620.268	890.636	707.253	-1563.809	823.591	704.180	-1640.225	855.754	586.990	-1568.739	775.204	584.443	-1586.971	514.030	781.853	-1541.690	569.342	771.300	-1559.046	508.715	684.575	-1526.391	561.806	682.937	-1643.060	832.878	537.705	-1636.698	701.735	543.431	-1606.525	511.838	570.311	-1576.023	650.689	537.332	-1724.357	856.922	447.088	-1647.993	845.070	441.009	-1721.285	861.113	351.495	-1650.399	845.361	343.051	-1753.798	516.202	514.641	-1687.850	510.143	470.405	-1820.879	534.177	444.574	-1763.567	516.427	424.878	-1807.726	772.449	106.502	-1994.452	647.676	347.286	-1491.263	756.154	60.761	-1854.631	597.972	59.030	-1738.650	811.424	124.212	-1712.171	722.209	135.462	-1939.046	581.437	300.140	-1906.646	664.795	287.737	-1599.392	807.732	79.032	-1625.245	730.954	98.419	-1567.968	739.495	81.375	-1911.239	567.461	168.060	-1872.943	626.238	142.814	-1883.581	635.261	199.376
-1573.134	704.143	1303.925	-1643.181	856.959	1025.171	-1651.879	598.922	1017.454	-1871.077	725.322	1075.276	-1617.788	890.736	707.391	-1560.959	823.439	703.027	-1638.275	855.631	587.156	-1567.088	775.093	583.880	-1580.098	514.491	784.157	-1534.897	570.143	774.388	-1552.158	509.008	686.401	-1518.671	562.455	685.899	-1641.402	832.951	537.805	-1635.417	701.763	543.318	-1597.618	511.817	572.305	-1567.389	650.953	539.522	-1723.230	856.921	447.242	-1646.878	845.080	440.919	-1720.485	861.063	351.708	-1649.518	845.371	342.964	-1744.485	515.998	514.887	-1678.054	510.079	471.536	-1810.819	533.974	444.105	-1753.340	516.374	425.124	-1807.681	772.378	106.703	-1983.706	647.545	344.786	-1491.195	756.162	60.577	-1839.703	597.135	58.767	-1738.633	811.521	124.645	-1711.911	722.121	135.576	-1927.675	581.408	298.602	-1894.993	664.582	286.400	-1599.269	807.753	78.927	-1625.136	731.226	98.162	-1567.698	739.467	81.178	-1897.762	566.823	167.172	-1859.207	625.564	142.271	-1869.550	633.655	199.034
-1568.778	704.053	1304.584	-1639.308	857.441	1026.022	-1644.322	598.476	1019.526	-1866.497	725.021	1075.787	-1615.176	890.884	707.438	-1558.123	823.297	702.775	-1636.176	855.546	587.081	-1561.185	775.195	584.031	-1573.070	515.005	786.456	-1528.172	570.825	776.994	-1542.124	509.576	690.145	-1513.311	563.712	688.123	-1640.492	833.045	538.107	-1637.803	702.786	542.842	-1588.672	511.921	574.375	-1558.870	651.284	541.750	-1722.105	856.897	447.356	-1646.331	845.155	441.178	-1719.662	860.974	351.871	-1648.619	845.332	342.924	-1735.233	515.748	515.115	-1668.362	510.115	472.558	-1800.824	533.708	443.643	-1742.987	516.376	425.169	-1807.458	772.120	106.727	-1973.015	647.371	342.042	-1491.082	756.172	60.383	-1824.441	596.326	58.433	-1738.762	811.532	125.059	-1711.671	722.038	135.608	-1915.998	581.104	296.674	-1883.357	664.255	285.041	-1599.141	807.723	78.901	-1624.990	731.157	98.121	-1567.499	739.507	80.788	-1884.100	566.341	166.005	-1845.373	625.227	141.227	-1857.768	634.691	197.118
-1564.486	703.900	1305.306	-1634.415	857.398	1026.417	-1639.484	599.146	1020.662	-1861.756	724.829	1076.142	-1612.863	890.830	707.664	-1555.631	822.046	702.183	-1634.131	855.485	586.958	-1562.153	774.724	582.865	-1566.258	515.496	788.670	-1521.572	571.529	779.369	-1534.461	510.020	692.763	-1505.783	564.322	690.654	-1638.845	832.974	538.113	-1634.594	702.411	543.169	-1579.998	512.049	576.403	-1550.083	651.366	544.256	-1721.093	856.822	447.667	-1645.372	845.213	441.194	-1718.950	860.874	352.101	-1647.710	845.281	342.799	-1725.982	515.652	515.146	-1658.730	510.164	473.327	-1790.804	533.492	443.014	-1732.743	516.291	425.228	-1807.446	772.066	106.887	-1962.318	647.075	339.041	-1490.983	756.219	60.160	-1808.857	595.584	58.049	-1738.725	811.370	124.751	-1711.519	721.919	135.714	-1904.596	581.035	294.760	-1871.776	664.080	283.481	-1599.061	807.663	78.859	-1624.851	731.043	98.132	-1567.402	739.497	80.717	-1870.458	565.763	164.728	-1831.192	624.446	140.408	-1844.299	633.900	196.464
-1560.232	703.973	1305.916	-1629.825	857.577	1026.847	-1634.563	599.736	1021.635	-1857.157	724.526	1076.592	-1608.844	890.185	706.768	-1552.847	822.786	701.281	-1632.224	855.474	586.898	-1560.155	774.604	582.413	-1559.362	515.827	790.956	-1514.949	572.069	781.688	-1526.861	510.401	695.289	-1498.396	564.924	693.194	-1637.074	832.872	538.001	-1633.274	702.386	543.105	-1571.431	512.274	578.290	-1544.751	652.341	545.918	-1720.025	856.736	447.805	-1643.878	845.132	440.826	-1718.080	860.838	352.325	-1646.794	845.208	342.680	-1716.963	515.406	515.404	-1649.101	510.170	474.180	-1780.952	533.212	442.211	-1722.571	516.237	425.187	-1808.951	773.190	107.064	-1951.594	646.668	335.657	-1490.871	756.223	59.934	-1793.029	594.873	57.603	-1737.871	810.819	124.230	-1711.322	721.710	135.843	-1893.181	580.995	292.334	-1859.901	663.721	281.640	-1598.922	807.617	78.843	-1624.699	731.030	97.989	-1567.287	739.455	80.532	-1856.325	565.128	163.158	-1816.969	624.050	139.482	-1831.157	633.631	194.956
-1555.961	703.906	1306.671	-1625.697	857.918	1027.243	-1629.664	600.296	1022.628	-1852.539	724.228	1077.012	-1606.368	890.041	706.975	-1548.108	822.147	701.811	-1630.322	855.410	586.919	-1558.710	774.345	581.729	-1552.195	516.189	793.156	-1508.426	572.696	784.361	-1519.351	510.711	697.813	-1491.208	565.444	695.758	-1635.699	832.922	537.953	-1631.957	702.248	543.164	-1563.003	512.402	580.305	-1535.488	652.423	548.307	-1718.970	856.623	447.858	-1642.632	845.057	440.672	-1717.322	860.784	352.364	-1646.122	845.181	342.672	-1708.046	515.155	515.366	-1639.722	510.184	475.219	-1771.016	532.911	441.349	-1712.454	516.099	425.144	-1808.449	772.758	107.295	-1940.758	646.280	332.116	-1490.788	756.248	59.704	-1776.923	594.241	57.119	-1737.131	810.367	123.955	-1711.183	721.567	135.915	-1881.328	580.634	289.969	-1848.259	663.446	279.774	-1598.869	807.586	78.855	-1624.595	730.941	97.972	-1567.151	739.482	80.454	-1842.079	564.469	161.506	-1802.543	623.466	138.535	-1816.862	632.213	194.220
-1551.599	703.929	1307.099	-1621.549	858.208	1027.983	-1624.863	600.812	1023.600	-1847.867	723.995	1077.329	-1603.954	890.023	707.149	-1545.574	821.740	700.990	-1628.373	855.293	587.026	-1557.353	773.923	580.946	-1545.959	516.454	795.316	-1502.007	573.137	786.826	-1511.917	511.010	700.190	-1484.023	565.759	698.316	-1634.211	832.860	537.942	-1630.783	702.139	542.982	-1554.758	512.468	582.166	-1527.444	652.711	550.199	-1718.006	856.559	448.024	-1641.617	845.002	440.666	-1716.593	860.697	352.529	-1645.409	845.167	342.596	-1699.259	514.954	515.285	-1630.243	510.183	476.016	-1761.187	532.520	440.468	-1702.283	515.997	424.937	-1808.160	772.427	107.465	-1929.934	645.668	328.395	-1490.667	756.245	59.461	-1760.666	593.504	56.587	-1736.955	810.163	124.088	-1709.482	720.614	135.414	-1869.389	580.263	287.347	-1836.468	663.165	277.631	-1598.713	807.554	78.793	-1624.418	730.920	97.977	-1567.092	739.408	80.451	-1827.770	563.926	159.876	-1787.929	622.976	137.582	-1804.368	632.793	192.093
-1547.304	703.959	1307.712	-1617.331	858.472	1028.162	-1619.972	601.267	1024.430	-1843.206	723.737	1077.739	-1600.639	889.501	706.672	-1542.648	821.371	700.451	-1626.531	855.209	587.218	-1555.857	773.591	580.485	-1539.333	516.729	797.380	-1495.604	573.594	789.132	-1504.581	511.266	702.512	-1476.924	566.110	701.013	-1632.834	832.823	537.917	-1629.599	702.028	542.808	-1546.698	512.607	584.001	-1519.092	652.764	552.281	-1716.942	856.505	448.219	-1640.724	844.957	440.615	-1715.823	860.575	352.702	-1644.733	845.088	342.702	-1690.399	514.814	515.164	-1620.868	510.349	476.886	-1751.446	532.302	439.379	-1692.163	515.826	424.725	-1808.017	772.269	107.568	-1919.007	645.082	324.436	-1490.598	756.225	59.266	-1744.292	592.751	56.187	-1736.731	810.013	124.130	-1710.419	720.645	135.272	-1857.672	579.772	284.408	-1824.354	662.653	275.315	-1598.600	807.487	78.770	-1624.305	730.846	97.931	-1566.923	739.464	80.277	-1813.398	563.284	158.052	-1773.156	622.495	136.202	-1790.585	632.123	190.600
-1543.010	704.005	1308.188	-1612.590	858.481	1028.319	-1615.074	601.745	1025.259	-1838.562	723.511	1078.100	-1597.704	889.108	706.524	-1541.481	820.415	700.077	-1624.804	855.109	587.295	-1553.931	773.357	580.290	-1532.879	517.006	799.350	-1489.506	574.032	791.388	-1497.532	511.485	704.810	-1469.946	566.480	703.377	-1631.510	832.758	537.902	-1628.346	702.041	542.536	-1538.786	512.760	585.918	-1510.818	652.570	554.718	-1716.012	856.410	448.393	-1640.070	844.981	440.873	-1715.009	860.534	352.688	-1644.122	844.978	342.712	-1681.790	514.555	514.828	-1611.850	510.178	477.696	-1741.625	531.800	438.181	-1682.146	515.650	424.455	-1808.013	772.131	107.724	-1907.848	644.549	320.008	-1490.505	756.280	58.988	-1727.648	592.066	55.487	-1736.657	809.883	124.330	-1710.325	720.498	135.421	-1845.262	579.254	281.554	-1812.324	662.157	272.923	-1598.485	807.448	78.739	-1624.171	730.776	97.895	-1566.793	739.396	80.295	-1798.810	562.563	156.135	-1758.322	622.089	134.961	-1777.110	631.896	188.817
-1538.488	703.830	1308.710	-1608.502	858.768	1028.428	-1610.193	602.186	1025.920	-1834.016	723.275	1078.475	-1595.249	888.874	706.862	-1537.955	820.691	698.914	-1622.982	855.062	587.428	-1552.009	773.178	580.091	-1526.544	517.217	801.391	-1483.205	574.432	793.445	-1490.276	511.712	706.938	-1463.097	566.778	705.723	-1630.143	832.741	538.075	-1626.922	702.312	542.318	-1530.854	513.077	587.641	-1503.133	652.646	556.824	-1715.083	856.380	448.496	-1638.905	844.844	440.692	-1714.282	860.436	352.881	-1643.447	845.005	342.756	-1673.069	514.473	514.267	-1602.576	510.148	478.366	-1731.755	531.476	436.626	-1672.054	515.469	424.046	-1808.949	772.017	108.443	-1896.658	643.869	315.585	-1490.370	756.351	58.715	-1710.978	591.334	54.776	-1736.417	809.796	124.440	-1710.145	720.419	135.498	-1833.072	578.682	278.346	-1799.303	661.030	270.334	-1598.278	807.344	78.555	-1624.006	730.742	97.826	-1566.698	739.371	80.186	-1784.043	561.760	154.121	-1743.330	621.021	133.639	-1765.519	631.760	185.692
-1534.072	703.685	1309.258	-1604.006	858.832	1028.645	-1605.377	602.570	1026.542	-1829.464	723.054	1078.883	-1592.761	888.544	706.840	-1535.049	820.228	699.091	-1621.134	854.863	587.495	-1550.642	773.071	579.396	-1520.447	517.457	803.261	-1476.973	574.556	795.456	-1483.383	511.975	709.098	-1456.379	567.132	707.847	-1628.813	832.618	538.135	-1625.193	702.791	542.012	-1522.919	513.340	589.360	-1495.592	652.630	558.799	-1714.199	856.320	448.658	-1638.001	844.836	440.618	-1713.593	860.330	353.107	-1642.910	845.117	342.761	-1664.686	514.204	513.831	-1593.468	510.296	479.070	-1722.095	531.070	435.301	-1662.122	515.219	423.549	-1808.885	771.883	108.635	-1884.968	642.903	311.084	-1490.285	756.385	58.496	-1694.217	590.430	54.183	-1736.287	809.738	124.592	-1709.922	720.243	135.634	-1820.705	578.050	275.039	-1787.251	660.766	267.368	-1598.737	807.798	78.855	-1623.826	730.713	97.856	-1566.596	739.442	80.071	-1769.227	560.974	151.997	-1728.253	620.284	132.002	-1751.498	631.124	184.012
-1529.639	703.687	1309.717	-1599.540	858.858	1028.429	-1600.472	602.936	1027.229	-1824.766	722.876	1079.196	-1590.168	888.294	706.715	-1532.904	819.797	698.430	-1619.372	854.812	587.633	-1549.256	772.825	578.848	-1514.192	517.539	805.109	-1470.712	574.851	797.519	-1476.740	512.162	711.222	-1449.543	567.377	710.049	-1627.492	832.507	538.186	-1624.782	701.860	542.333	-1515.386	513.590	591.022	-1488.167	652.819	560.552	-1713.242	856.229	448.865	-1637.063	844.799	440.629	-1712.928	860.271	353.297	-1642.420	845.207	342.713	-1656.146	513.968	513.230	-1584.198	510.515	479.327	-1712.232	530.688	433.537	-1652.096	515.025	422.876	-1808.907	771.734	108.802	-1873.562	642.273	306.436	-1490.180	756.426	58.242	-1677.326	589.652	53.434	-1736.014	809.629	124.653	-1709.610	720.041	135.774	-1808.275	577.343	271.524	-1774.901	659.923	264.701	-1598.583	807.714	78.761	-1623.769	730.698	97.778	-1566.528	739.378	79.977	-1754.014	560.041	149.680	-1713.979	620.238	129.473	-1736.957	630.163	182.155
-1525.336	703.615	1310.130	-1594.944	858.897	1028.513	-1595.792	603.139	1027.806	-1820.234	722.597	1079.574	-1587.508	887.961	706.662	-1531.530	819.112	697.691	-1617.728	854.708	587.780	-1548.255	772.742	577.977	-1507.950	517.613	806.807	-1464.713	575.123	799.672	-1469.768	512.338	713.018	-1442.986	567.600	712.193	-1626.183	832.411	538.135	-1623.640	701.730	542.277	-1508.059	513.891	592.644	-1481.071	653.844	561.522	-1712.535	855.902	449.142	-1636.211	844.482	440.772	-1712.257	860.162	353.490	-1641.776	845.003	342.967	-1647.860	513.684	512.439	-1575.383	510.159	479.832	-1702.570	530.063	431.717	-1642.137	514.711	422.215	-1808.816	771.584	108.933	-1861.904	641.547	301.197	-1490.054	756.436	58.023	-1660.263	588.769	52.628	-1735.774	809.501	124.776	-1709.377	719.910	135.869	-1795.768	576.606	268.033	-1762.101	659.303	261.728	-1598.486	807.701	78.733	-1622.650	730.308	98.310	-1566.371	739.378	79.958	-1738.980	559.176	147.305	-1699.073	619.684	128.022	-1720.890	629.048	180.933
-1520.992	703.604	1310.578	-1591.058	859.210	1028.796	-1590.980	603.370	1028.377	-1815.629	722.286	1079.950	-1584.644	887.465	706.645	-1528.881	818.777	697.406	-1616.012	854.653	587.968	-1546.612	772.541	577.584	-1501.965	517.711	808.396	-1458.594	575.142	801.595	-1463.144	512.457	714.831	-1436.377	567.818	714.397	-1624.686	832.276	537.943	-1622.454	701.662	542.084	-1500.845	514.227	594.155	-1473.104	653.013	564.308	-1711.611	855.856	449.308	-1635.400	844.376	440.793	-1711.598	860.072	353.672	-1640.959	844.961	342.763	-1639.595	513.422	511.411	-1566.396	510.223	480.303	-1692.897	529.496	429.877	-1632.090	514.401	421.368	-1808.680	771.408	109.039	-1849.743	642.009	294.581	-1489.912	756.459	57.810	-1643.253	587.892	51.747	-1735.512	809.342	124.886	-1709.124	719.789	136.014	-1782.993	575.718	264.186	-1749.345	658.426	258.502	-1598.394	807.702	78.691	-1622.444	730.284	98.296	-1566.285	739.293	79.968	-1723.829	558.156	144.900	-1683.629	619.340	125.979	-1708.877	628.878	177.383
-1516.618	703.668	1310.626	-1586.677	859.278	1028.903	-1586.011	603.452	1028.806	-1810.960	722.037	1080.255	-1582.495	887.080	706.959	-1526.804	818.673	696.400	-1614.397	854.594	588.113	-1544.849	772.437	577.339	-1495.986	517.724	809.971	-1452.720	575.260	803.355	-1456.618	512.649	716.558	-1430.050	568.029	716.248	-1623.454	832.392	538.198	-1621.242	701.661	541.869	-1493.834	514.540	595.582	-1465.666	652.754	565.965	-1710.791	855.731	449.534	-1634.881	844.384	441.188	-1710.930	859.990	353.829	-1640.299	844.747	342.866	-1631.087	513.257	510.289	-1557.199	510.218	480.447	-1683.132	528.975	427.917	-1622.101	514.124	420.406	-1808.518	771.258	109.131	-1836.765	639.365	289.566	-1489.807	756.481	57.645	-1626.111	586.842	50.874	-1735.202	809.147	124.959	-1708.744	719.647	136.144	-1770.322	574.876	260.391	-1736.428	657.592	255.421	-1598.319	807.693	78.687	-1622.313	730.139	98.262	-1566.100	739.326	79.851	-1708.441	557.071	142.364	-1668.235	618.491	124.522	-1694.147	627.851	175.288
