NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	38
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-01, 15:40:43	427449.83163350
DATA_INCLUDED	3D
MARKER_NAMES	Chest	ASISL	ASISR	Sacral	supLatThighL	supMedThighL	infLatThighL	infMedThighL	supLatThighR	supMedRightR	infLatThighR	infMedThighR	latKneeL	medKneeL	latKneeR	medKneeR	supAntShankL	supPostShankL	infAntShankL	infPostShankL	supAntShankR	supPostShankR	infAntShankR	infPostShankR	heelLeft	heelRight	toeLeft	toeRight	latAnkleL	medAnkleL	latAnkleR	medAnkleR	lateralFootL	proximalFootL	distalFootL	lateralFootR	proximalFootR	distalFootR
Chest X	Chest Y	Chest Z	ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	Sacral X	Sacral Y	Sacral Z	supLatThighL X	supLatThighL Y	supLatThighL Z	supMedThighL X	supMedThighL Y	supMedThighL Z	infLatThighL X	infLatThighL Y	infLatThighL Z	infMedThighL X	infMedThighL Y	infMedThighL Z	supLatThighR X	supLatThighR Y	supLatThighR Z	supMedRightR X	supMedRightR Y	supMedRightR Z	infLatThighR X	infLatThighR Y	infLatThighR Z	infMedThighR X	infMedThighR Y	infMedThighR Z	latKneeL X	latKneeL Y	latKneeL Z	medKneeL X	medKneeL Y	medKneeL Z	latKneeR X	latKneeR Y	latKneeR Z	medKneeR X	medKneeR Y	medKneeR Z	supAntShankL X	supAntShankL Y	supAntShankL Z	supPostShankL X	supPostShankL Y	supPostShankL Z	infAntShankL X	infAntShankL Y	infAntShankL Z	infPostShankL X	infPostShankL Y	infPostShankL Z	supAntShankR X	supAntShankR Y	supAntShankR Z	supPostShankR X	supPostShankR Y	supPostShankR Z	infAntShankR X	infAntShankR Y	infAntShankR Z	infPostShankR X	infPostShankR Y	infPostShankR Z	heelLeft X	heelLeft Y	heelLeft Z	heelRight X	heelRight Y	heelRight Z	toeLeft X	toeLeft Y	toeLeft Z	toeRight X	toeRight Y	toeRight Z	latAnkleL X	latAnkleL Y	latAnkleL Z	medAnkleL X	medAnkleL Y	medAnkleL Z	latAnkleR X	latAnkleR Y	latAnkleR Z	medAnkleR X	medAnkleR Y	medAnkleR Z	lateralFootL X	lateralFootL Y	lateralFootL Z	proximalFootL X	proximalFootL Y	proximalFootL Z	distalFootL X	distalFootL Y	distalFootL Z	lateralFootR X	lateralFootR Y	lateralFootR Z	proximalFootR X	proximalFootR Y	proximalFootR Z	distalFootR X	distalFootR Y	distalFootR Z	
-574.716	681.748	1430.930	-433.047	547.394	1165.537	-454.196	799.725	1150.855	-242.767	699.375	1237.177	-477.288	436.750	932.140	-523.823	510.897	924.175	-471.564	448.762	806.167	-534.222	536.434	797.976	-466.435	899.856	961.566	-514.451	849.495	943.899	-480.973	911.182	861.951	-514.801	859.989	853.772	-453.154	465.284	693.104	-470.771	593.601	667.454	-422.525	911.189	694.818	-438.115	782.995	654.127	-375.042	441.881	608.084	-315.234	454.152	651.210	-320.772	442.455	525.059	-264.800	450.887	571.312	-373.163	946.337	586.528	-300.979	958.993	616.326	-311.111	967.315	526.945	-248.299	968.340	533.515	-93.220	529.809	417.517	-89.696	927.769	403.994	-237.463	482.269	132.390	-236.829	932.953	111.861	-141.584	474.863	378.777	-188.901	553.710	360.822	-161.100	971.782	361.087	-168.427	883.458	350.236	-179.386	458.024	230.022	-210.520	527.810	262.295	-219.947	514.640	203.358	-194.400	979.080	223.780	-201.682	905.911	255.705	-213.312	909.489	200.128
-580.023	680.676	1431.704	-437.324	546.383	1166.843	-459.367	799.393	1152.634	-246.886	699.029	1238.004	-481.895	435.876	934.300	-529.262	509.634	927.149	-477.264	448.245	808.507	-540.549	535.561	800.937	-471.444	900.016	964.069	-519.960	850.077	946.508	-486.070	911.487	864.532	-520.374	860.695	856.339	-459.569	464.683	695.426	-478.064	592.966	670.225	-428.344	910.823	697.355	-444.891	783.048	656.431	-382.501	441.648	609.902	-322.214	454.232	652.168	-329.418	442.260	526.005	-272.831	451.085	571.557	-380.454	945.875	588.116	-307.613	958.406	616.724	-319.101	966.881	527.616	-256.336	967.516	533.098	-102.822	530.395	414.503	-99.242	926.386	400.057	-254.530	481.528	133.599	-255.393	931.266	112.653	-152.280	475.243	377.057	-200.043	553.896	360.196	-172.013	970.618	359.089	-179.941	882.292	348.672	-193.630	457.818	229.622	-224.069	527.629	262.542	-235.192	514.089	204.076	-208.771	977.571	222.714	-215.789	904.745	255.396	-229.299	908.136	200.285
-584.548	680.145	1432.673	-441.654	545.381	1168.064	-464.316	799.160	1154.104	-250.951	698.672	1238.734	-486.576	435.070	936.425	-534.398	508.295	929.672	-482.788	447.763	810.596	-546.762	534.628	803.744	-476.515	900.082	966.611	-525.518	850.737	949.129	-491.330	911.820	867.182	-526.107	861.429	858.961	-466.039	464.173	697.855	-484.784	592.643	672.631	-434.259	910.586	699.783	-451.730	783.043	658.812	-389.864	441.493	611.416	-329.020	454.349	652.805	-338.032	442.130	526.885	-280.789	451.166	571.515	-387.592	945.428	589.431	-314.396	957.933	616.825	-327.315	966.321	528.054	-264.386	966.935	532.433	-112.457	531.004	411.029	-108.979	925.042	395.411	-272.381	480.476	134.816	-274.655	929.501	113.763	-163.174	475.529	375.024	-211.461	554.028	359.138	-182.739	969.469	356.553	-191.675	881.087	346.816	-208.320	457.431	229.066	-237.911	527.582	262.759	-250.867	513.517	205.192	-223.739	976.052	221.535	-230.097	903.497	255.131	-245.338	906.709	200.045
-589.747	679.049	1433.602	-445.863	544.511	1169.141	-469.140	798.970	1155.426	-254.938	698.232	1239.329	-490.880	434.144	938.742	-539.602	506.884	932.533	-488.200	447.302	812.621	-552.973	533.622	806.520	-481.352	900.244	968.954	-530.980	851.452	951.450	-496.191	912.350	869.596	-531.453	862.424	861.296	-472.222	463.767	699.987	-491.904	591.983	675.134	-440.377	910.349	701.918	-458.379	782.939	660.967	-397.122	441.265	612.706	-335.853	454.412	653.199	-346.667	441.929	527.318	-288.806	451.238	571.187	-395.605	944.654	589.562	-321.188	957.491	616.786	-335.634	965.826	528.174	-272.739	966.317	531.452	-122.284	531.383	406.818	-118.881	923.824	390.489	-290.345	479.820	135.905	-294.096	927.727	114.628	-174.473	475.666	372.629	-222.967	554.063	357.676	-193.634	968.376	353.782	-203.411	879.975	344.671	-223.496	457.014	228.427	-252.061	526.990	262.423	-266.622	512.998	205.372	-239.049	974.493	220.157	-244.593	902.077	254.493	-261.663	905.218	200.126
-594.065	678.667	1434.533	-450.113	543.762	1170.072	-474.172	798.537	1156.790	-258.992	697.854	1239.663	-495.216	433.444	940.528	-544.486	505.780	934.845	-493.574	446.701	814.693	-559.027	532.559	809.118	-486.042	900.512	971.229	-536.528	852.242	953.754	-501.134	912.888	871.951	-536.983	863.452	863.651	-478.462	463.537	702.108	-498.821	591.403	677.443	-446.412	909.956	703.975	-465.007	782.897	663.168	-404.502	441.115	613.721	-342.579	454.474	653.174	-355.194	441.706	527.669	-296.808	451.258	570.662	-403.016	944.574	590.725	-328.001	957.029	616.306	-344.035	965.176	528.181	-281.110	965.878	530.147	-132.242	531.594	402.293	-129.089	922.530	385.299	-308.992	478.651	137.165	-313.784	926.038	115.697	-185.771	475.822	369.841	-234.930	553.898	355.608	-204.943	967.271	350.713	-215.404	878.687	342.412	-239.241	456.472	227.482	-266.515	526.857	262.031	-282.529	512.431	205.538	-254.795	972.909	218.937	-259.319	900.779	253.837	-278.436	903.705	199.875
-598.960	677.835	1435.602	-454.379	543.152	1171.007	-479.139	798.163	1158.038	-262.992	697.586	1239.892	-499.395	432.691	942.577	-549.511	504.551	937.301	-498.799	446.119	816.599	-565.001	531.583	811.659	-491.045	900.563	973.560	-541.965	853.017	955.910	-506.065	913.440	874.313	-542.706	864.425	865.959	-484.503	463.274	704.175	-505.802	590.861	679.648	-452.072	909.669	705.806	-471.613	782.793	665.065	-411.763	440.969	614.582	-349.223	454.564	652.922	-364.128	441.621	527.651	-304.942	451.218	569.560	-410.247	944.061	591.602	-334.773	956.493	615.680	-352.516	964.713	527.801	-290.118	964.817	528.695	-142.487	531.667	397.274	-139.522	921.464	379.707	-327.648	477.951	138.271	-333.816	924.323	116.971	-197.388	475.809	366.717	-247.075	554.005	353.593	-216.871	966.049	347.504	-227.918	877.402	339.664	-255.430	455.857	226.513	-281.154	526.479	261.466	-299.294	511.825	205.542	-270.927	971.356	217.678	-274.686	899.446	252.770	-295.448	902.176	199.909
-604.296	676.729	1436.501	-458.772	542.667	1171.793	-483.902	797.875	1159.255	-267.054	697.183	1240.045	-503.708	432.081	944.267	-554.583	503.442	939.565	-503.878	445.731	818.456	-570.803	530.616	814.034	-495.599	900.750	975.475	-547.298	853.689	958.070	-510.967	913.883	876.401	-548.114	865.492	868.030	-490.489	463.176	706.050	-512.449	590.438	681.702	-458.013	909.389	707.569	-478.199	782.725	666.799	-418.989	440.768	615.072	-355.810	454.656	652.324	-373.051	440.841	527.690	-313.016	451.232	568.405	-417.315	943.511	592.133	-341.788	956.108	614.806	-361.100	964.162	527.280	-298.143	964.689	526.931	-152.848	531.557	391.788	-150.323	920.272	373.854	-346.600	477.011	139.191	-354.171	922.721	118.394	-209.139	475.784	363.174	-259.848	554.334	351.501	-229.129	964.609	344.181	-240.370	876.181	336.813	-271.513	455.262	225.097	-295.995	526.236	260.675	-315.894	511.231	205.463	-285.623	971.086	215.280	-289.852	898.052	251.987	-312.935	900.750	199.747
-608.742	676.350	1437.338	-462.928	542.334	1172.620	-488.556	797.523	1160.386	-271.066	696.890	1239.938	-507.906	431.369	946.308	-559.404	502.630	941.501	-509.095	445.289	820.312	-576.651	529.630	816.286	-500.321	900.807	977.307	-552.623	854.405	960.004	-515.872	914.426	878.353	-553.670	866.439	870.044	-496.394	463.257	707.770	-519.952	589.475	683.767	-463.956	908.996	709.206	-484.296	782.190	668.127	-426.375	440.633	615.617	-362.531	454.680	651.693	-381.975	440.618	527.428	-321.265	451.139	566.689	-424.492	942.821	592.575	-349.060	955.739	613.631	-369.960	963.490	526.584	-307.440	963.629	525.047	-163.675	531.130	386.176	-161.361	919.256	367.625	-365.702	475.990	140.153	-374.538	921.282	119.943	-221.476	475.458	359.576	-272.147	554.471	349.048	-241.676	963.227	340.710	-253.125	874.795	333.938	-287.922	454.499	223.485	-310.913	525.715	259.205	-330.529	510.614	203.398	-302.339	969.650	214.230	-305.196	896.632	251.226	-330.253	899.540	199.893
-613.569	675.631	1438.190	-467.183	542.063	1173.349	-493.463	796.910	1161.678	-275.083	696.664	1239.716	-512.176	430.997	947.792	-564.420	501.608	943.487	-514.080	444.968	821.924	-582.443	528.644	818.342	-505.170	900.698	979.149	-557.749	854.944	961.770	-520.793	914.748	880.172	-559.181	867.210	871.886	-502.137	463.246	709.369	-526.654	589.037	685.472	-469.648	908.673	710.604	-490.702	782.026	669.659	-433.702	440.580	615.730	-369.187	454.731	650.606	-390.724	440.965	526.306	-329.526	451.063	564.840	-431.641	942.122	592.742	-356.122	955.245	612.272	-379.108	962.480	525.638	-316.267	962.724	522.861	-174.731	530.707	380.102	-172.777	917.718	361.565	-384.884	474.819	140.975	-395.763	919.406	122.182	-233.851	475.080	355.373	-284.748	554.104	346.152	-254.515	961.780	337.161	-265.686	873.016	331.330	-304.116	453.614	221.756	-326.317	524.662	258.411	-348.599	509.134	203.287	-319.296	968.194	213.181	-320.640	895.502	250.276	-347.698	898.005	200.040
-618.528	674.856	1439.036	-471.468	541.867	1173.994	-498.117	796.388	1162.800	-279.039	696.450	1239.214	-516.575	430.736	949.196	-569.378	500.895	945.338	-519.139	444.572	823.547	-588.179	527.718	820.165	-509.962	900.609	980.704	-562.858	855.326	963.415	-525.624	915.182	881.787	-564.530	867.847	873.592	-507.756	463.475	710.709	-533.183	588.677	687.068	-475.490	908.341	711.865	-497.188	781.837	670.947	-441.019	440.465	615.694	-375.900	454.779	649.212	-400.251	440.175	525.796	-337.938	450.992	562.654	-438.997	941.483	592.788	-363.280	954.674	610.789	-388.057	961.320	524.076	-325.402	962.146	520.563	-186.206	529.842	373.736	-185.187	915.577	354.727	-404.150	473.567	141.707	-416.362	918.018	124.350	-246.808	474.481	351.135	-297.499	553.719	343.017	-266.329	960.660	332.830	-278.608	871.628	328.149	-321.218	452.696	220.215	-341.646	523.925	256.984	-365.438	508.206	203.099	-336.352	966.789	212.364	-336.520	893.876	249.550	-365.152	896.515	200.236
-623.355	674.152	1439.593	-475.718	541.745	1174.687	-502.634	795.852	1163.733	-283.110	696.209	1239.169	-520.823	430.230	950.710	-574.276	500.000	947.086	-524.000	444.289	824.851	-593.618	526.904	821.685	-514.590	900.510	982.018	-567.863	855.620	964.972	-530.479	915.266	883.213	-569.646	868.183	875.086	-513.288	463.733	712.028	-539.538	588.382	688.376	-481.297	907.926	712.960	-503.680	781.631	672.173	-448.395	440.453	615.404	-382.515	454.782	647.628	-409.389	439.852	524.763	-346.533	450.785	560.357	-446.441	940.989	592.602	-370.629	954.269	608.998	-397.023	960.654	522.738	-334.434	961.389	517.820	-199.027	529.705	367.050	-197.220	914.123	348.189	-423.425	472.201	142.470	-436.923	916.724	126.724	-259.816	473.845	346.705	-310.473	553.274	339.767	-279.191	959.299	329.023	-291.684	870.187	324.987	-338.104	451.689	218.296	-357.233	522.983	255.146	-382.565	507.197	202.215	-353.307	965.492	211.338	-352.320	892.543	248.605	-382.798	895.255	200.409
-628.196	673.540	1439.941	-479.927	541.580	1175.282	-507.048	795.246	1164.561	-287.200	695.895	1238.379	-525.194	429.957	952.034	-579.128	499.321	948.310	-528.802	444.041	826.038	-599.186	526.076	823.187	-519.192	900.368	983.180	-572.599	855.571	966.245	-535.297	915.189	884.370	-574.888	868.205	876.502	-518.775	464.116	713.131	-545.645	588.263	689.332	-486.848	907.510	713.854	-510.084	781.331	673.106	-455.823	440.314	614.906	-389.380	454.794	645.705	-418.818	439.621	523.353	-355.111	450.628	557.624	-454.063	940.408	592.336	-377.991	953.516	607.070	-406.083	959.960	521.469	-343.638	960.521	515.246	-211.348	528.878	360.233	-209.606	912.741	341.325	-442.905	470.706	143.349	-456.833	915.820	128.741	-273.231	473.002	342.174	-323.690	552.634	336.294	-292.098	958.021	325.129	-304.872	868.869	321.618	-355.240	450.460	216.596	-373.859	521.222	254.231	-400.458	505.943	201.610	-370.590	964.163	210.717	-368.062	891.299	247.741	-400.660	894.141	200.900
-633.066	672.885	1440.267	-484.222	541.444	1175.881	-511.435	794.737	1165.243	-291.352	695.609	1237.780	-529.288	429.643	952.684	-583.896	498.674	949.378	-533.484	443.835	826.960	-604.496	525.332	824.488	-523.827	900.179	984.205	-577.345	855.538	967.532	-540.367	914.992	885.380	-579.931	868.157	877.651	-524.208	464.496	714.116	-551.712	588.184	690.290	-492.526	907.042	714.536	-516.679	781.085	673.891	-463.319	440.324	614.208	-396.090	454.796	643.667	-428.262	439.281	522.267	-363.880	450.391	554.721	-461.941	939.799	591.965	-385.361	952.917	604.988	-415.175	959.205	519.912	-353.003	959.686	512.500	-224.101	528.130	353.503	-222.235	911.317	334.393	-462.599	468.727	144.469	-477.351	914.795	131.448	-286.723	472.214	337.617	-337.011	551.940	332.687	-305.294	956.739	321.305	-318.251	867.564	318.342	-372.716	449.054	215.029	-389.748	520.253	252.597	-417.674	504.732	200.973	-387.842	963.039	210.054	-384.085	889.962	246.951	-418.357	892.985	201.275
-637.971	672.248	1440.411	-488.472	541.275	1176.450	-515.893	794.170	1165.866	-295.493	695.377	1237.208	-533.640	429.456	953.383	-588.643	498.057	950.404	-538.182	443.723	827.724	-609.820	524.613	825.404	-528.350	900.027	984.868	-582.018	855.461	968.592	-545.443	914.726	886.294	-585.018	868.002	878.667	-529.641	464.988	714.969	-557.685	588.220	691.048	-498.145	906.596	715.028	-523.061	780.748	674.527	-470.799	440.223	613.473	-403.033	454.799	641.302	-437.897	439.071	520.589	-372.598	449.786	551.796	-469.528	939.190	591.398	-392.952	952.198	602.865	-424.314	958.413	518.358	-362.375	958.746	509.649	-236.708	527.156	346.493	-235.077	909.972	327.392	-482.453	466.939	145.894	-497.709	913.946	134.425	-300.365	471.352	332.918	-350.596	551.156	328.852	-318.830	955.495	317.487	-331.878	866.276	314.951	-390.238	447.545	213.592	-405.124	520.334	250.239	-435.815	503.255	200.827	-405.652	961.932	209.903	-400.977	888.468	246.600	-436.008	892.034	201.815
-642.971	671.684	1440.434	-492.746	541.137	1176.820	-520.273	793.587	1166.138	-299.741	695.180	1236.588	-538.126	429.277	953.979	-593.445	497.463	951.124	-542.877	443.689	828.315	-614.946	524.064	826.176	-533.061	899.736	985.562	-586.766	855.292	969.454	-549.681	914.415	887.017	-589.469	867.704	879.519	-534.911	465.662	715.532	-563.660	588.232	691.686	-503.904	906.192	715.312	-529.667	780.482	674.953	-478.296	440.242	612.454	-409.933	454.756	638.779	-447.319	439.322	518.675	-381.597	449.641	548.433	-477.314	938.529	590.804	-400.421	951.282	600.518	-433.541	957.613	516.819	-371.657	957.681	506.584	-249.799	526.310	339.151	-248.312	908.543	320.379	-502.180	465.181	147.238	-518.050	913.372	137.530	-314.103	470.490	327.947	-364.207	550.389	325.105	-332.590	954.228	313.610	-345.682	865.082	311.396	-407.822	446.077	212.177	-421.169	519.210	248.582	-454.477	502.412	201.914	-423.162	960.903	209.654	-417.276	887.369	245.999	-453.904	891.175	202.539
-647.993	671.085	1440.255	-497.029	541.022	1177.031	-524.719	793.018	1166.353	-303.994	695.157	1235.924	-542.179	428.961	954.102	-598.168	496.916	951.376	-547.505	443.620	828.493	-620.132	523.586	826.738	-537.715	899.494	985.972	-591.674	855.050	970.134	-555.632	914.197	887.368	-595.310	867.478	880.209	-540.193	466.237	715.861	-569.434	588.336	692.071	-509.420	905.686	715.362	-536.194	780.104	675.171	-485.791	440.246	611.333	-416.831	454.760	636.115	-456.825	438.973	516.925	-390.487	449.350	545.158	-484.900	937.929	590.075	-407.868	950.312	598.139	-442.795	956.797	515.155	-381.067	956.638	503.529	-263.134	525.417	331.779	-261.822	907.099	313.288	-521.832	463.417	149.038	-538.761	912.600	141.135	-328.167	469.511	323.225	-378.131	549.461	321.184	-346.403	953.091	309.772	-359.660	863.837	307.815	-425.560	444.366	210.902	-437.601	517.932	246.977	-471.016	500.320	200.702	-440.339	960.249	209.215	-433.501	886.485	245.230	-471.591	890.405	202.877
-653.017	670.525	1439.919	-501.258	540.809	1177.182	-529.049	792.498	1166.399	-308.291	695.074	1235.227	-546.591	428.838	954.284	-602.820	496.501	951.688	-552.231	443.652	828.556	-625.151	523.286	827.004	-542.398	899.196	986.150	-596.274	854.848	970.570	-559.882	913.861	887.725	-599.992	867.157	880.831	-545.486	467.030	715.910	-574.935	588.622	692.229	-515.268	905.016	715.333	-542.791	779.648	675.400	-493.328	440.319	610.115	-423.695	454.692	633.412	-466.462	438.680	515.107	-399.435	449.054	541.717	-492.647	937.363	589.164	-415.380	949.288	595.628	-451.948	956.011	513.300	-390.422	955.471	500.548	-276.641	524.560	324.141	-275.596	905.605	306.245	-541.541	461.407	151.041	-558.079	912.966	143.996	-342.447	468.574	318.249	-391.825	548.734	317.127	-360.424	951.896	305.833	-373.452	862.775	304.249	-443.305	442.598	209.608	-453.904	516.677	245.368	-488.977	498.588	200.548	-457.643	959.529	208.990	-449.557	885.906	244.248	-489.242	890.031	203.683
-657.980	670.047	1439.450	-505.484	540.549	1177.195	-533.257	791.963	1165.991	-312.609	695.033	1234.600	-550.598	428.622	953.770	-607.448	496.118	951.611	-556.933	443.648	828.246	-630.220	523.018	827.078	-547.097	898.753	986.186	-600.999	854.557	970.734	-564.642	913.268	887.590	-605.237	866.965	881.106	-550.796	467.643	715.842	-580.703	588.827	692.315	-521.035	904.413	715.072	-549.218	779.150	675.226	-500.775	440.269	608.693	-430.690	454.703	630.397	-476.153	438.369	513.139	-408.578	448.743	538.127	-500.335	936.462	588.151	-422.822	948.136	592.872	-461.174	955.221	511.461	-399.991	954.430	497.216	-290.383	523.448	316.509	-289.611	904.115	299.129	-561.261	459.276	153.173	-577.963	912.848	147.795	-356.792	467.574	313.236	-405.925	547.798	313.208	-376.622	950.822	302.913	-387.778	861.649	300.478	-461.113	440.818	208.467	-470.334	515.201	243.941	-506.868	496.868	200.489	-475.449	958.524	209.416	-465.720	885.158	243.499	-506.929	889.750	204.522
-663.047	669.512	1438.718	-509.662	540.303	1176.955	-537.395	791.372	1165.555	-316.854	694.907	1233.974	-554.962	428.490	953.035	-612.069	495.617	951.503	-561.540	443.806	827.695	-635.055	522.921	826.831	-551.625	898.417	985.831	-605.669	854.240	970.676	-570.010	913.193	887.610	-610.329	866.733	881.021	-555.890	468.242	715.323	-586.002	588.879	692.073	-526.601	903.721	714.436	-556.041	778.885	675.352	-508.094	440.352	607.309	-437.459	454.753	627.107	-485.832	438.058	511.145	-417.663	448.351	534.646	-507.751	936.077	587.001	-430.219	946.759	590.029	-470.330	954.393	509.591	-409.631	953.150	493.919	-304.408	522.178	308.867	-303.835	902.567	292.089	-580.885	457.087	155.565	-597.816	913.023	151.631	-371.081	466.639	308.278	-420.145	546.764	309.120	-391.243	949.139	299.033	-402.672	860.504	296.810	-478.958	438.986	207.635	-486.893	513.930	242.445	-525.157	495.120	200.996	-492.601	958.147	209.199	-482.029	884.580	242.779	-524.852	889.164	205.340
-668.229	668.948	1437.947	-513.760	539.997	1176.580	-541.464	790.923	1164.806	-321.147	694.694	1233.390	-559.170	428.298	952.240	-616.485	495.345	950.873	-566.164	443.869	826.805	-640.034	522.793	826.471	-556.158	898.034	985.322	-610.400	853.840	970.483	-575.089	912.974	887.304	-615.625	866.388	880.943	-561.216	468.822	714.732	-591.340	589.156	691.700	-532.115	902.966	713.669	-562.154	778.097	674.372	-515.554	440.328	605.749	-444.424	454.829	623.832	-495.677	437.745	509.342	-426.837	447.983	530.959	-515.541	935.200	585.801	-437.637	945.595	586.672	-479.918	953.106	507.699	-419.011	951.581	490.808	-318.844	521.223	301.063	-318.234	900.940	284.997	-600.456	454.674	158.116	-616.794	914.013	154.942	-385.808	465.346	303.380	-435.116	545.570	305.237	-405.235	947.848	294.993	-417.206	859.300	292.941	-496.814	437.093	206.845	-503.445	512.423	241.070	-543.293	493.299	201.194	-509.645	957.909	209.258	-497.513	884.583	241.481	-541.985	889.693	205.867
-673.115	668.529	1436.810	-518.062	539.240	1175.954	-545.669	790.402	1163.833	-325.610	694.466	1232.609	-563.829	428.352	951.194	-620.940	495.116	950.047	-570.791	444.055	825.694	-644.830	522.877	825.789	-560.812	897.542	984.639	-615.085	853.483	969.916	-580.039	912.601	886.476	-620.596	866.026	880.399	-566.337	469.292	713.753	-596.534	589.437	691.029	-537.706	902.128	712.769	-568.745	777.377	673.738	-522.836	440.364	604.109	-451.421	454.828	620.361	-505.188	437.345	507.163	-435.962	447.712	527.127	-523.184	934.635	584.336	-445.348	944.133	583.651	-489.248	952.227	505.697	-428.795	950.142	487.372	-333.500	520.187	293.369	-332.877	899.283	277.991	-619.799	452.296	160.840	-635.706	915.064	158.667	-400.629	464.121	298.516	-449.512	544.481	301.277	-419.646	946.150	291.155	-432.355	858.720	289.214	-514.585	435.093	206.121	-519.984	510.829	239.706	-561.135	491.215	201.585	-526.434	957.830	209.411	-513.416	884.250	240.609	-559.276	889.855	206.761
-678.283	668.107	1435.637	-522.245	538.691	1175.178	-549.890	789.937	1162.717	-330.090	694.308	1231.893	-568.203	428.098	949.885	-625.567	495.016	949.065	-575.619	444.226	824.487	-649.618	523.077	824.938	-565.368	897.075	983.659	-619.812	852.986	969.169	-585.421	912.241	885.814	-625.749	865.710	879.624	-571.394	469.829	712.579	-601.795	589.666	690.250	-543.326	901.407	711.471	-575.309	776.702	672.849	-530.263	440.344	602.434	-458.391	454.853	616.871	-514.918	437.002	505.143	-445.205	447.321	523.410	-531.150	933.721	582.911	-453.161	942.690	580.474	-498.967	951.282	503.246	-438.659	948.837	483.741	-348.478	519.015	285.635	-347.813	897.674	271.003	-639.076	449.854	163.667	-654.393	916.363	162.391	-415.813	462.968	293.538	-464.401	543.151	297.324	-434.153	945.163	287.279	-447.267	857.729	285.514	-532.549	432.911	205.637	-536.710	509.174	238.412	-578.798	489.281	202.086	-543.010	957.988	209.356	-529.843	884.022	240.029	-576.585	890.346	207.599
-683.230	667.848	1434.187	-526.457	538.304	1174.212	-554.122	789.403	1161.350	-334.604	694.084	1231.077	-572.690	428.052	948.464	-630.086	494.951	947.948	-580.420	444.482	823.019	-654.420	523.321	823.855	-570.005	896.624	982.473	-624.500	852.489	968.267	-590.654	911.903	884.732	-630.946	865.333	878.767	-576.534	470.262	711.326	-606.914	589.998	689.197	-549.120	900.481	710.038	-581.867	775.928	671.778	-537.574	440.426	600.478	-465.488	454.910	613.244	-524.623	436.687	502.888	-454.452	447.056	519.429	-538.942	932.869	581.252	-461.147	941.364	577.046	-508.806	950.294	500.707	-448.584	947.589	480.014	-363.719	517.822	278.105	-362.886	895.928	264.298	-658.145	447.338	166.552	-672.667	917.916	166.223	-430.875	461.619	288.933	-479.128	541.945	293.390	-448.517	944.337	283.746	-462.145	856.919	281.821	-550.292	431.026	205.221	-553.377	507.622	237.278	-596.744	487.275	202.833	-559.569	958.310	209.554	-545.957	884.022	239.251	-593.821	890.771	208.860
-688.249	667.626	1432.408	-530.533	537.802	1172.850	-558.220	788.988	1159.712	-339.162	693.824	1230.127	-577.269	427.923	946.541	-634.566	495.046	946.365	-585.203	444.731	821.367	-659.072	523.693	822.431	-574.550	896.173	980.901	-629.138	851.852	967.028	-596.027	911.482	883.550	-636.220	864.765	877.665	-581.675	470.751	709.900	-611.986	590.368	687.939	-554.738	899.563	708.445	-588.409	775.165	670.509	-544.856	440.414	598.605	-472.442	455.004	609.354	-534.349	436.426	500.759	-463.807	446.676	515.365	-546.983	931.975	579.405	-469.083	940.013	573.335	-518.528	949.380	498.095	-458.922	946.379	476.024	-379.153	516.338	270.865	-378.186	894.318	257.460	-676.993	444.861	169.793	-690.906	919.546	170.080	-446.042	460.459	284.137	-494.599	540.611	289.961	-462.933	943.571	280.207	-477.381	855.833	278.509	-567.989	428.930	205.007	-569.976	505.965	236.152	-614.624	485.216	203.593	-575.927	958.650	209.842	-562.104	884.016	238.605	-610.812	891.334	209.618
-693.500	667.309	1430.519	-534.662	537.380	1171.297	-562.397	788.508	1157.889	-343.925	693.496	1229.052	-582.016	427.912	944.647	-639.097	495.077	944.739	-589.887	444.975	819.555	-663.651	524.081	820.837	-579.277	895.682	979.213	-633.848	851.209	965.567	-601.229	911.042	881.946	-641.557	864.289	876.346	-586.710	471.139	708.276	-617.019	590.683	686.538	-560.508	898.663	706.563	-595.078	774.250	668.990	-552.147	440.450	596.535	-479.509	455.017	605.443	-544.100	435.835	498.471	-473.194	446.299	511.206	-554.886	931.084	577.458	-477.492	938.762	569.753	-528.222	948.435	495.483	-469.166	945.185	472.111	-395.374	514.582	263.365	-393.578	892.858	250.804	-695.708	442.385	173.152	-708.714	921.366	174.027	-461.353	459.044	279.661	-509.738	539.229	286.279	-477.223	942.639	276.800	-492.501	855.088	274.843	-585.545	426.942	204.788	-586.585	504.228	235.337	-632.313	483.262	205.013	-592.173	959.046	210.118	-578.323	883.995	237.950	-627.641	891.982	210.726
